#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0820312 300 300.002 0.0703285 0.8 4320 0.378809 1 574.645 1591.82 1340.4 0.55 0.9 169451 0.6 0 -884.203 0.658284 3.39822e-08 2.52205e-27 0.199873 -2.66654e-17 4.15599e-13 -1.2278e-22 -7.82477e-15 1.09742e-14 -2.16128e-15 -3.27974e-17 -4.7456e-16 -1.82114e-16 -1.40258e-17 -1.07695e-15 6.84021e-17 -1.05958e-15 -3.59125e-19 2.56838e-15 -6.94318e-19 0.141843 -4.1902e-15 -1.36056e-32 -4.57603e-16 -2.70693e-21 -3.51757e-31 2.12307e-15 -4.19653e-17 -3.65436e-18 
0.0847656 300 300.029 0.0703286 0.8 4320 0.378797 1 574.678 1591.82 1340.4 0.55 0.9 169451 0.6 0 0.0433354 0.658284 9.96716e-08 8.66023e-27 0.199873 -2.33738e-17 3.213e-12 -1.07725e-22 -8.46897e-15 1.23158e-14 -1.43652e-15 1.21788e-17 -4.74685e-16 -1.25176e-16 -1.39627e-17 -1.07499e-15 6.84023e-17 -4.98366e-16 -3.4125e-19 2.57357e-15 -6.32084e-19 0.141843 -4.26955e-15 -1.44712e-32 -4.57537e-16 -2.57222e-21 -2.98028e-31 2.47054e-15 4.3589e-16 -3.62458e-18 
0.0875 300 300.056 0.0703288 0.8 4320 0.37872 1 574.71 1591.82 1340.4 0.55 0.9 169453 0.6 0 -34650.8 0.658284 3.25547e-07 5.01629e-26 0.199873 -2.04787e-17 3.05959e-11 -9.4462e-23 -8.7072e-15 1.37099e-14 5.99926e-15 6.09527e-16 -3.7482e-16 4.56451e-16 -1.32047e-17 -1.05143e-15 6.84058e-17 5.26928e-15 -3.23592e-19 2.62725e-15 8.11279e-21 0.141843 -4.3208e-15 -2.37733e-32 -4.57471e-16 -2.43921e-21 1.03851e-30 4.3497e-15 5.34989e-15 -3.25726e-18 
0.0890625 300 300.379 0.0703291 0.8 4320 0.378577 1 575.098 1591.82 1340.4 0.55 0.9 169455 0.6 0 18.8092 0.658284 7.0192e-07 2.50539e-25 0.199872 -1.89528e-17 1.54295e-10 -8.73768e-23 -6.89361e-15 1.45679e-14 4.11574e-14 4.24472e-15 2.17515e-16 3.19579e-15 -9.02276e-18 -9.214e-16 6.84273e-17 3.25887e-14 -3.13601e-19 2.88321e-15 3.04243e-18 0.141843 -4.20269e-15 -4.66423e-32 -4.57434e-16 -2.36404e-21 1.84135e-29 1.00317e-14 2.86398e-14 -1.17817e-18 
0.090625 300 300.701 0.0703298 0.8 4320 0.377857 1 575.484 1591.82 1340.4 0.55 0.9 169460 0.6 0 -407747 0.658283 1.60276e-06 1.94757e-24 0.199872 -1.75325e-17 8.99232e-10 -7.99533e-23 6.61891e-15 1.57174e-14 2.62318e-13 3.33917e-14 4.55524e-15 2.03634e-14 2.14892e-17 2.73225e-17 6.86023e-17 2.04735e-13 -3.03731e-19 4.50639e-15 2.21735e-17 0.141843 -2.92809e-15 -1.45786e-31 -4.57396e-16 -2.29006e-21 4.01204e-28 3.40457e-14 1.7548e-13 1.43665e-17 
0.0921875 300 303.659 0.0703317 0.8 4320 0.376891 1 579.001 1591.82 1340.4 0.55 0.9 169473 0.6 0 1560.53 0.658282 3.75891e-06 1.8311e-23 0.199872 -1.61867e-17 5.3854e-09 -6.05534e-23 9.33365e-14 1.85846e-14 1.65353e-12 2.67094e-13 3.61279e-14 1.27954e-13 2.44115e-16 6.94946e-15 7.00267e-17 1.28948e-12 -2.93394e-19 1.47998e-14 1.42794e-16 0.141842 7.80357e-15 -5.74424e-31 -4.57356e-16 -2.2138e-21 1.01061e-26 1.35981e-13 1.1013e-12 1.3059e-16 
0.0929688 300 305.138 0.0703335 0.8 4320 0.376252 1 580.741 1591.82 1340.4 0.55 0.9 169487 0.6 0 1547.77 0.658281 5.96375e-06 6.68067e-23 0.199871 -1.55043e-17 1.60775e-08 1.42702e-23 3.08405e-13 2.39049e-14 5.10926e-12 9.99002e-13 1.26182e-13 3.94256e-13 8.81124e-16 2.67545e-14 7.45534e-17 3.98833e-12 -2.84507e-19 4.05652e-14 4.43063e-16 0.141842 4.21958e-14 -1.5139e-30 -4.57334e-16 -2.15143e-21 7.14592e-26 3.11166e-13 3.40599e-12 4.70985e-16 
0.09375 300 306.617 0.0703367 0.8 4320 0.37484 1 582.468 1591.82 1340.4 0.55 0.9 169509 0.6 0 -7.18411e+06 0.658279 9.70493e-06 2.72401e-22 0.199871 -1.47625e-17 5.36194e-08 6.21012e-22 1.08908e-12 4.17652e-14 1.77066e-11 4.29926e-12 4.98655e-13 1.36188e-12 3.52385e-15 1.0891e-13 9.52436e-17 1.38411e-11 -2.49387e-19 1.35146e-13 1.53982e-15 0.141841 2.00229e-13 -6.0192e-30 -4.57305e-16 -1.94635e-21 6.13682e-25 7.71083e-13 1.1824e-11 1.91374e-15 
0.0941406 300.001 311.746 0.0703392 0.8 4320 0.372688 1 588.364 1591.82 1340.4 0.55 0.9 169526 0.6 0 72344.8 0.658278 1.25531e-05 5.92785e-22 0.19987 -1.43244e-17 1.07743e-07 2.27406e-21 2.24878e-12 6.73729e-14 3.65018e-11 1.02922e-11 1.12292e-12 2.8013e-12 7.96618e-15 2.46978e-13 1.33293e-16 2.85615e-11 -1.58994e-19 2.77165e-13 3.17917e-15 0.14184 4.92198e-13 -1.96931e-29 -4.57283e-16 -1.51916e-21 2.10241e-24 1.28144e-12 2.44064e-11 4.38726e-15 
0.0945312 300.002 316.875 0.0703426 0.8 4320 0.371104 1 594.114 1591.82 1340.4 0.55 0.9 169550 0.6 0 70961 0.658276 1.63938e-05 1.36277e-21 0.199869 -1.37884e-17 2.29826e-07 8.83396e-21 4.93209e-12 1.25557e-13 8.01578e-11 2.68004e-11 2.72606e-12 6.13613e-12 1.94039e-14 6.02383e-13 2.39274e-16 6.27921e-11 1.80442e-19 6.08843e-13 6.99285e-15 0.141839 1.30871e-12 -7.35945e-29 -4.57246e-16 -2.80628e-22 7.95033e-24 2.2067e-12 5.36768e-11 1.08661e-14 
