# x u T N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3
6.937499999999999223e-02 1.045973396811955142e-01 4.422847642901029417e+02 6.615056507250157702e-01 4.702696730208704183e-04 1.313836266804180647e-12 1.896807911152179338e-01 2.805925182150230809e-14 1.986218282424275991e-02 7.488710407697165828e-11 7.449424636411840753e-07 1.088475032576786789e-07 1.366774246037952825e-05 1.347185293468738227e-04 3.185203433791277930e-06 9.238336318124763032e-07 3.412922380814522362e-08 6.647694748755307229e-07 1.034689731665565085e-09 1.068274832570675336e-05 8.036408693975454136e-10 1.097500651502073809e-07 1.364109783711492830e-09 1.282976950116118953e-01 9.354752570288598834e-06 1.010603375637592059e-17 2.059316950427076834e-13 1.142741864399528694e-13 4.585110647601154877e-14 1.335012325633517333e-07 9.051664525878011530e-06 2.695697433279315967e-08
6.938476562499998335e-02 1.053462459940842505e-01 4.453978753453736203e+02 6.615924633478365013e-01 4.733349051719539435e-04 1.454126361817737458e-12 1.894327994534901194e-01 3.451072958243709492e-14 2.028124835980930213e-02 7.987622813534367318e-11 7.625215162230645599e-07 1.151581949881402786e-07 1.401648984160181126e-05 1.389096898450071485e-04 3.274519688350235844e-06 9.446513085256075665e-07 3.516524191836100771e-08 6.815898806742315478e-07 1.065060131009673407e-09 1.094370167205661067e-05 8.449490505979420540e-10 1.124132442898172468e-07 1.407279926920840045e-09 1.280312626901179418e-01 9.653797907863715194e-06 1.152259638879915619e-17 2.202072674809776536e-13 1.326916523219973135e-13 4.939688877702984848e-14 1.415296157862917948e-07 9.268610063507196818e-06 2.800610064399283830e-08
6.939453124999998834e-02 1.061072555590319572e-01 4.485607281948740592e+02 6.616814180177027493e-01 4.764061952276866835e-04 1.610121095657669571e-12 1.891801193364221478e-01 4.244391766145690467e-14 2.070644533138716464e-02 8.519482501423887253e-11 7.804149427162387437e-07 1.218447436623863931e-07 1.437310255103410082e-05 1.432082610902068835e-04 3.365862445160115770e-06 9.657790810419848403e-07 3.622356483364082759e-08 6.986842573754900668e-07 1.096065931236377955e-09 1.120975876906280459e-05 8.884808240074282129e-10 1.151275195268941573e-07 1.452080087500875613e-09 1.277611030372545198e-01 9.960758996398838495e-06 1.315971257648443454e-17 2.357859285184521339e-13 1.541723879758121995e-13 5.321447293482990715e-14 1.500492653527541543e-07 9.489593732023325891e-06 2.909696310778951573e-08
6.940429687499999334e-02 1.068804256680213477e-01 4.517735318719359725e+02 6.617725561709444371e-01 4.794833537928750995e-04 1.783662085686152747e-12 1.889227068296745193e-01 5.219665147576629512e-14 2.113778442735641735e-02 9.086472761231366801e-11 7.986246044533210871e-07 1.289293156023383178e-07 1.473773925033123755e-05 1.476160652555882230e-04 3.459258609567165378e-06 9.872148779468717876e-07 3.730417426922326502e-08 7.160503203658899691e-07 1.127708341623350922e-09 1.148097667075932282e-05 9.343668583038934741e-10 1.178934227137528733e-07 1.498593997240252843e-09 1.274872057620179133e-01 1.027577472578471551e-05 1.505464041376500403e-17 2.527868838634707772e-13 1.792376781242431724e-13 5.732443377347078981e-14 1.590899111268061777e-07 9.714650077737258736e-06 3.023120400043967630e-08
6.941406249999998446e-02 1.076658107889405525e-01 4.550364830934195197e+02 6.618659194928256939e-01 4.825661928617931327e-04 1.976817500611043148e-12 1.886605185727198986e-01 6.418282434259684523e-14 2.157527482716962292e-02 9.690927071129557809e-11 8.171522356709117582e-07 1.364353256801196305e-07 1.511056260563782554e-05 1.521349282492533454e-04 3.554734736388873080e-06 1.008956313405740451e-06 3.840702421554798343e-08 7.336854452114864397e-07 1.159987990167912891e-09 1.175741210698474859e-05 9.827464072399008270e-10 1.207114813446689286e-07 1.546910926398122252e-09 1.272095612497615713e-01 1.059898393835751021e-05 1.725135527240857510e-17 2.713413206807639367e-13 2.084990290159641587e-13 6.174890284931328306e-14 1.686830616376109451e-07 9.943812778321840294e-06 3.141052267170476601e-08
6.942382812499998945e-02 1.084634625741994762e-01 4.583497663041725332e+02 6.619615498999655845e-01 4.856545259343261148e-04 2.191911293073011877e-12 1.883935117845278728e-01 7.890921173052506884e-14 2.201892422603125149e-02 1.033534031058577833e-10 8.359994373063579377e-07 1.443874998425270940e-07 1.549173945772794745e-05 1.567666792270542631e-04 3.652316988871355455e-06 1.031000681264488357e-06 3.953204002005509890e-08 7.515866587067627251e-07 1.192904902133933864e-09 1.203912147664128784e-05 1.033767925930399310e-09 1.235822184953379567e-07 1.597126091790392110e-09 1.269281605496474508e-01 1.093052532584433860e-05 1.980182722330067433e-17 2.915936552048559458e-13 2.426739702188116828e-13 6.651169019984409959e-14 1.788621130781253064e-07 1.017711460619601293e-05 3.263667655276612338e-08
6.943359374999999445e-02 1.092734298735487386e-01 4.617135537393889422e+02 6.620594895226236121e-01 4.887481681275383707e-04 2.431556371905407588e-12 1.881216442682863144e-01 9.699593472166944730e-14 2.246873886137192369e-02 1.102238090769110369e-10 8.551676705266173428e-07 1.528119398191983817e-07 1.588144099871559881e-05 1.615131501180460966e-04 3.752031095117193430e-06 1.053344949918139074e-06 4.067911749865747187e-08 7.697506300770572107e-07 1.226458478552729204e-09 1.232616084207447016e-05 1.087589734113991877e-09 1.265061527732228968e-07 1.649341097169757438e-09 1.266429953613851245e-01 1.127053732099418182e-05 2.276755247609188294e-17 3.137029106050691985e-13 2.826046414212595173e-13 7.163841640896593359e-14 1.896624655897841051e-07 1.041458739051929683e-05 3.391148208404732049e-08
6.944335937499998557e-02 1.100957587509840824e-01 4.651280055044131814e+02 6.621597806869220504e-01 4.918469362826658657e-04 2.698692264123009725e-12 1.878448744151519634e-01 1.192013287003658580e-13 2.292472354101128193e-02 1.175490400782030628e-10 8.746582499715245817e-07 1.617361899710760624e-07 1.627984295547539516e-05 1.663761751632058335e-04 3.853902301837734480e-06 1.075985758065676770e-06 4.184812207992302898e-08 7.881736623508976843e-07 1.260647474668786549e-09 1.261858592460440963e-05 1.144380730226626268e-09 1.294837982788613831e-07 1.703664408765878050e-09 1.263540580212979825e-01 1.161915798351436945e-05 2.622139129625124440e-17 3.378442383441778260e-13 3.292796544548435772e-13 7.715665596159900101e-14 2.011216473704629447e-07 1.065626197761450755e-05 3.523681555312416496e-08
6.945312499999999056e-02 1.109304925056057572e-01 4.685932696713604741e+02 6.622624658970098777e-01 4.949506490673662292e-04 2.996627895488322603e-12 1.875631612070876031e-01 1.464521393372723903e-13 2.338688167288459352e-02 1.253596575963120702e-10 8.944723366922306801e-07 1.711893062161153843e-07 1.668712577990499318e-05 1.713575904677764185e-04 3.957955325278648947e-06 1.098919411478180781e-06 4.303888798492535115e-08 8.068516839185375818e-07 1.295469978316018252e-09 1.291645210123004876e-05 1.204321160474967347e-09 1.325156645781015935e-07 1.760211869138990720e-09 1.260613414877815031e-01 1.197652487989940135e-05 3.024977604667086313e-17 3.642105975055767964e-13 3.838598060187833100e-13 8.309609296103466084e-14 2.132794471823057833e-07 1.090216818961188739e-05 3.661461383263810508e-08
6.946289062499999556e-02 1.117776716962606692e-01 4.721094823918724614e+02 6.623675878172409215e-01 4.980591270730983780e-04 3.329090208778070164e-12 1.872764642187910722e-01 1.798801545559774752e-13 2.385521529620510811e-02 1.336883882451121552e-10 9.146109307646714281e-07 1.812019269472295133e-07 1.710347484616572987e-05 1.764592335674933211e-04 4.064214299165336886e-06 1.122141880917833154e-06 4.425121744566439005e-08 8.257802402930030932e-07 1.330923388205009381e-09 1.321981440252816441e-05 1.267603447482776807e-09 1.356022566852021686e-07 1.819107252820342081e-09 1.257648393261997233e-01 1.234277495671169657e-05 3.495536664030463109e-17 3.930146078871096241e-13 4.477083163109508874e-13 8.948869039446859706e-14 2.261780558781682271e-07 1.115233478108811324e-05 3.804687500799831343e-08
6.947265624999998668e-02 1.126373341698455460e-01 4.756767680254152992e+02 6.624751892543764287e-01 5.011721929076753262e-04 3.700279442316217252e-12 1.869847436187581646e-01 2.208666040549741160e-13 2.432972511395297549e-02 1.425702922690159041e-10 9.350748635580167623e-07 1.918063458331465811e-07 1.752908065506005150e-05 1.816829430090957642e-04 4.172702719518620591e-06 1.145648801357260058e-06 4.548487996494357754e-08 8.449544860912343684e-07 1.367004392098694576e-09 1.352872751178419169e-05 1.334433083513061272e-09 1.387440750568543823e-07 1.880482867570101807e-09 1.254645456932807213e-01 1.271804440686435601e-05 4.046024733094624573e-17 4.244905940758038262e-13 5.224263852953293682e-13 9.636887425709763046e-14 2.398622176109818854e-07 1.140678939346543926e-05 3.953565888471207067e-08
6.948242187499999167e-02 1.135095150930870850e-01 4.792952392823619903e+02 6.625853131398683482e-01 5.042896712828771541e-04 4.114932009838845330e-12 1.866879601695059232e-01 2.710959238073745333e-13 2.481041052655888132e-02 1.520429467554386760e-10 9.558647896363518109e-07 2.030365863648009709e-07 1.796413904569772534e-05 1.870305579452453200e-04 4.283443386187146828e-06 1.169435472658634934e-06 4.673961162046893060e-08 8.643691772523381387e-07 1.403708944846935666e-09 1.384324576538027350e-05 1.405029593739421219e-09 1.419416155970485050e-07 1.944480205475798293e-09 1.251604553210567128e-01 1.310246852841794098e-05 4.690977908555465457e-17 4.588968392240563267e-13 6.098949943620533659e-13 1.037737339839339884e-13 2.543793914378718225e-07 1.166555850690433366e-05 4.108308736528830138e-08
6.949218749999999667e-02 1.143942469876216006e-01 4.829649973810592201e+02 6.626980025122493068e-01 5.074113890970868368e-04 4.578392058522976019e-12 1.863860752269946575e-01 3.326207996304024926e-13 2.529726966665574173e-02 1.621466449984746005e-10 9.769811782712807664e-07 2.149284779787353346e-07 1.840885141461006975e-05 1.925039177439205552e-04 4.396458340944946815e-06 1.193496861883299545e-06 4.801511441584477058e-08 8.840186635105071459e-07 1.441032246245445429e-09 1.416342315447203169e-05 1.479627575563750305e-09 1.451953696727086029e-07 2.011250648551894046e-09 1.248525635004124612e-01 1.349618157537733055e-05 5.447724660304686751e-17 4.965180688457879437e-13 7.123240397752559441e-13 1.117432407935270831e-13 2.697799240820106961e-07 1.192866738940362052e-05 4.269134468599398327e-08
6.950195312499998779e-02 1.152915597682028226e-01 4.866861322181877085e+02 6.628133004996739075e-01 5.105371755129753907e-04 5.096692937546145859e-12 1.860790507392761362e-01 4.079407805993053415e-13 2.579029943478678213e-02 1.729246136148780419e-10 9.984243045430884206e-07 2.275197335545861395e-07 1.886342494249741814e-05 1.981048616124876822e-04 4.511768802008868285e-06 1.217827607414384501e-06 4.931105568108876211e-08 9.038968811411089682e-07 1.478968718680052177e-09 1.448931332799871885e-05 1.558477820561440969e-09 1.485058241401291768e-07 2.080956233989766900e-09 1.245408660642817467e-01 1.389931659996543526e-05 6.336946939073906105e-17 5.376681866387002409e-13 8.323100691296510151e-13 1.203204857211916529e-13 2.861172346701900393e-07 1.219614004280714213e-05 4.436267750436445608e-08
6.951171874999999278e-02 1.162014807838614994e-01 4.904587225515661544e+02 6.629312503026291159e-01 5.136668620302746067e-04 5.676649987621031350e-12 1.857668492444146113e-01 5.000972004996851051e-13 2.628949553594219987e-02 1.844232491913479716e-10 1.020194240006745407e-06 2.408500280443900173e-07 1.932807282879192898e-05 2.038352282363781502e-04 4.629395094831134437e-06 1.242422025085236625e-06 5.062706752513068072e-08 9.239973459983434912e-07 1.517511984510203112e-09 1.482096959706645799e-05 1.641848526279287568e-09 1.518734613821389977e-07 2.153770484745481993e-09 1.242253593705538312e-01 1.431200528581055796e-05 7.383358343338016589e-17 5.826932861071489100e-13 9.729041071324837474e-13 1.295519393127255653e-13 3.034480123217308759e-07 1.246799914538358868e-05 4.609939482914563098e-08
6.952148437499999778e-02 1.171240348617856308e-01 4.942828361945184383e+02 6.630518951768675784e-01 5.168002825535504205e-04 6.325966265784124952e-12 1.854494338677082632e-01 6.127876761652782963e-13 2.679485251679908711e-02 1.966923764420435322e-10 1.042290842898461170e-06 2.549610779478818452e-07 1.980301453422486391e-05 2.096968554322464339e-04 4.749356579027685209e-06 1.267274116516813387e-06 5.196274634262641395e-08 9.443131468631374196e-07 1.556654843139362233e-09 1.515844494074756710e-05 1.730026605829824845e-09 1.552987593558988318e-07 2.229879311752620546e-09 1.239060402847359937e-01 1.473437777145856993e-05 8.616524543320182833e-17 6.319749636045868383e-13 1.137691307082229846e-12 1.394877351662324348e-13 3.218324275260699620e-07 1.274426599061978055e-05 4.790386778547705521e-08
6.953124999999998890e-02 1.180592443537748226e-01 4.981585302210569921e+02 6.631752784165687586e-01 5.199372734551503889e-04 7.053353052904075402e-12 1.851267683182595825e-01 7.505040799512032661e-13 2.730636380356009363e-02 2.097855300807030992e-10 1.064713747858711781e-06 2.698967212998665164e-07 2.028847603162354309e-05 2.156915798156363727e-04 4.871671571314873257e-06 1.292377579878500422e-06 5.331765237733467857e-08 9.648369391213062514e-07 1.596389247715088997e-09 1.550179201336026016e-05 1.823319104030714836e-09 1.587821916513932213e-07 2.309481994717717653e-09 1.235829061624205000e-01 1.516656246361136517e-05 1.007185672600458422e-16 6.859339603253925070e-13 1.330884454784181456e-12 1.501819797528276835e-13 3.413343583129725125e-07 1.302496042185203565e-05 4.977852920971727520e-08
6.954101562499998002e-02 1.190071291850368224e-01 5.020858511809686888e+02 6.633014433377828478e-01 5.230776736333190950e-04 7.868667257833675719e-12 1.847988168849203916e-01 9.186986265435876118e-13 2.782402174026787911e-02 2.237602628640889663e-10 1.087462355146510539e-06 2.857029977810778696e-07 2.078469006515322581e-05 2.218212364828975032e-04 4.996357264331838831e-06 1.317725823295224728e-06 5.469130934409076896e-08 9.855609387917444665e-07 1.636706281393404767e-09 1.585106315328504544e-05 1.922054729728836313e-09 1.623242275605246032e-07 2.392792249194811079e-09 1.232559548316024822e-01 1.560868583945079362e-05 1.179181564617009685e-16 7.450341627328591040e-13 1.557433688408051721e-12 1.616930912189454496e-13 3.620216322887747068e-07 1.331010076232063824e-05 5.172587307017900767e-08
6.955078124999998501e-02 1.199677069051343914e-01 5.060648353239208745e+02 6.634304332621592248e-01 5.262213245655503278e-04 8.783068136336774225e-12 1.844655444316655180e-01 1.123983591219838963e-12 2.834781762748210185e-02 2.386784825482215371e-10 1.110535819319457858e-06 3.024282285036220403e-07 2.129189641824599842e-05 2.280876587071021557e-04 5.123429641238794887e-06 1.343311981132754483e-06 5.608320411126291823e-08 1.006476916925087807e-06 1.677596133095453165e-09 1.620631039338819781e-05 2.026585514948891101e-09 1.659253321567890660e-07 2.480039388460867124e-09 1.229251845748991351e-01 1.606087223738486702e-05 1.382737223202273973e-16 8.097869928991093408e-13 1.823155187904061702e-12 1.740841701787971496e-13 3.839662856868918793e-07 1.359970374020709787e-05 5.374845371251469339e-08
6.956054687499999001e-02 1.209409927408734292e-01 5.100955088317354011e+02 6.635622915010100931e-01 5.293680703572585435e-04 9.809196089705048245e-12 1.841269163924226515e-01 1.374371209882746038e-12 2.887774176121356978e-02 2.546068208192862720e-10 1.133933037354211333e-06 3.201230949549466230e-07 2.181034219047306636e-05 2.344926776477178234e-04 5.252903385996323382e-06 1.369128933400956782e-06 5.749278644540087543e-08 1.027576194394205909e-06 1.719048072677518563e-09 1.656758547313446364e-05 2.137288612624921582e-09 1.695859663855251961e-07 2.571469589631531617e-09 1.225905941117080150e-01 1.652324363553025918e-05 1.623978095364413320e-16 8.807562222272525367e-13 2.134882038925859297e-12 1.874234058490697076e-13 4.072448406604217621e-07 1.389378440818434576e-05 5.584888493153263852e-08
6.957031249999998113e-02 1.219269996509421972e-01 5.141778880579809083e+02 6.636970613397069618e-01 5.325177577859243261e-04 1.096137670258649361e-11 1.837828987654054336e-01 1.679561526302044925e-12 2.941378347201370133e-02 2.716170376219933469e-10 1.157652636181814219e-06 3.388407165094506515e-07 2.234028208364161785e-05 2.410381220737393331e-04 5.384791789247852279e-06 1.395169328521125920e-06 5.891946881958873235e-08 1.048849637098473276e-06 1.761050425427864512e-09 1.693493985248320052e-05 2.254568245925703552e-09 1.733065871647675376e-07 2.667347274475805985e-09 1.222521825803506851e-01 1.699591941721779399e-05 1.910273475342114965e-16 9.585632439951231014e-13 2.500640997680095542e-12 2.017845212641784475e-13 4.319386021291544717e-07 1.419235605697981097e-05 5.802983887490793347e-08
6.958007812499998612e-02 1.229257383820943905e-01 5.183119797739967680e+02 6.638347860224496078e-01 5.356702363407881123e-04 1.225585362758460478e-11 1.834334581069833325e-01 2.051287378249748608e-12 2.995593116411710000e-02 2.897864647145563688e-10 1.181692959612309558e-06 3.586367258334958972e-07 2.288197869740939025e-05 2.477258180998987694e-04 5.519106649745867673e-06 1.421425609708383074e-06 6.036262628678995301e-08 1.070287651604202934e-06 1.803590545795371611e-09 1.730842472767153849e-05 2.378857823587827666e-09 1.770876474966994789e-07 2.767956616520268568e-09 1.219099495202382449e-01 1.747901612277547782e-05 2.250498579547428669e-16 1.043892842065104717e-12 2.929859484813726018e-12 2.172472617448598498e-13 4.581339755828603183e-07 1.449543012241432696e-05 6.029404478867904550e-08
6.958984374999999112e-02 1.239372175266544862e-01 5.224977814204248716e+02 6.639755087374207276e-01 5.388253582581723064e-04 1.371105443155299181e-11 1.830785615251371012e-01 2.503727384854099214e-12 3.050417235453311421e-02 3.091984927373174794e-10 1.206052054622906669e-06 3.795693414169781686e-07 2.343570283472428670e-05 2.545575889354158793e-04 5.655858171283950345e-06 1.447890045222790981e-06 6.182159641922062648e-08 1.091880181244211539e-06 1.846654790245955191e-09 1.768809104899816547e-05 2.510622237244204168e-09 1.809295965896788837e-07 2.873603187290313505e-09 1.215638948541001990e-01 1.797264718680745486e-05 2.655353527483116407e-16 1.137499494899995582e-12 3.433607829724239619e-12 2.338979312815585865e-13 4.859228073375545054e-07 1.480301608534274107e-05 6.264428761965428186e-08
6.959960937499998224e-02 1.249614435811769036e-01 5.267352813634971653e+02 6.641192726023386061e-01 5.419829785526763784e-04 1.534789409134173563e-11 1.827181766725274326e-01 3.053999750157094411e-12 3.105849371200845865e-02 3.299431065991759505e-10 1.230727656985443296e-06 4.016994363631774159e-07 2.400173381744432580e-05 2.615352546450313751e-04 5.795054855129105645e-06 1.474554762745564377e-06 6.329567931459998776e-08 1.113616702701009168e-06 1.890228489135490888e-09 1.807398954075275209e-05 2.650360358510064380e-09 1.848328799909776296e-07 2.984615755937231812e-09 1.212140188703104970e-01 1.847692266017831198e-05 3.137751884740735847e-16 1.240214255661102189e-12 4.024882584342534462e-12 2.518299820452573051e-13 5.154027488434176902e-07 1.511512136389907382e-05 6.508340649616221951e-08
6.960937499999998723e-02 1.259984210060444421e-01 5.310244591551833082e+02 6.642661206504364424e-01 5.451429550443095658e-04 1.719012147093103466e-11 1.823522717392190573e-01 3.722751974820194840e-12 3.161888109576753425e-02 3.521174745674145679e-10 1.255717176208496469e-06 4.250906024550700557e-07 2.458035981249182171e-05 2.686606319217099931e-04 5.936703387974444444e-06 1.501411788134568465e-06 6.478413766980762194e-08 1.135486223098089879e-06 1.934295917476732124e-09 1.846617072343981604e-05 2.798607755572811143e-09 1.887979397302417793e-07 3.101348258046527733e-09 1.208603222053376419e-01 1.899194891586004073e-05 3.713294289477525050e-16 1.352952250566340124e-12 4.718937641770567434e-12 2.711446628573441545e-13 5.466776467489930192e-07 1.543175119740109561e-05 6.761429311572209446e-08
6.961914062499999223e-02 1.270481522858039336e-01 5.353652857963149927e+02 6.644160958168635611e-01 5.483051483817158933e-04 1.926471483330223103e-11 1.819808154451079962e-01 4.534864216524048628e-12 3.218531959394131670e-02 3.758265971026038478e-10 1.281017679770607458e-06 4.498092083919766871e-07 2.517187816892561890e-05 2.759355338704281646e-04 6.080808525468562304e-06 1.528453088810349998e-06 6.628619692219770971e-08 1.157477277624677251e-06 1.978840264467710108e-09 1.886468493846688306e-05 2.955939651267645109e-09 1.928252144737081685e-07 3.224181951141728580e-09 1.205028058263656471e-01 1.951782833776878184e-05 4.400846204764110970e-16 1.476720838785097855e-12 5.533670946205745482e-12 2.919517331473063750e-13 5.798579605390761369e-07 1.575290852123379070e-05 7.023989007655639649e-08
6.962890624999998335e-02 1.281106379900689984e-01 5.397577240019794544e+02 6.645692409255349320e-01 5.514694220617264581e-04 2.160233324430263153e-11 1.816037770320732270e-01 5.520287112430195778e-12 3.275779356162109024e-02 4.011840222206636758e-10 1.306625876622876441e-06 4.759244509553020602e-07 2.577659576635868280e-05 2.833617698026206144e-04 6.227372971423108390e-06 1.555670622018968177e-06 6.780104545857145217e-08 1.179577927720802356e-06 2.023843601639718704e-09 1.926958237550297349e-05 3.122974147141269697e-09 1.969151396893516112e-07 3.353527776305563783e-09 1.201414710140983194e-01 2.005465899169986058e-05 5.223243166217779046e-16 1.612628477857578724e-12 6.490075784224670666e-12 3.143702497117128096e-13 6.150612096840408802e-07 1.607859383200451570e-05 7.296318919947161393e-08
6.963867187499998834e-02 1.291858768347957376e-01 5.442017284683373646e+02 6.647255986764352143e-01 5.546356424453531466e-04 2.423783161616723583e-11 1.812211262558961478e-01 6.715038431946821850e-12 3.333628665845884270e-02 4.283126349969145077e-10 1.332538099940053450e-06 5.035083977131641499e-07 2.639482937515802040e-05 2.909411450406223804e-04 6.376397252842003517e-06 1.583056388208440954e-06 6.932783489144462226e-08 1.201775759849793984e-06 2.069286849470071109e-09 1.968091310272554237e-05 3.300375740830927511e-09 2.010681478230359362e-07 3.489828947442569935e-09 1.197763193457783565e-01 2.060253427741959496e-05 6.208152211701874622e-16 1.761894338835971166e-12 7.612767023477086562e-12 3.385294344681957487e-13 6.524124523627496460e-07 1.640880504221610669e-05 7.578722989730650912e-08
6.964843749999999334e-02 1.302738657437337022e-01 5.486972461400342809e+02 6.648852116333784368e-01 5.578036787703907502e-04 2.721084811817135570e-11 1.808328333779914698e-01 8.162387028231138541e-12 3.392078188573892372e-02 4.573455297659874712e-10 1.358750289100850499e-06 5.326360197132817814e-07 2.702690602888994597e-05 2.986754607313653678e-04 6.527879590968517457e-06 1.610602489744067528e-06 7.086568040191363746e-08 1.224057884885977157e-06 2.115149742292300037e-09 2.009872710020227485e-05 3.488859167268373866e-09 2.052846684857214234e-07 3.633563792031887843e-09 1.194073526784523720e-01 2.116154256093157952e-05 7.389124713564410603e-16 1.925858714947668730e-12 8.930594235133894528e-12 3.645696323863154050e-13 6.920447979528272354e-07 1.674353732366752278e-05 7.871509766113132578e-08
6.965820312499998446e-02 1.313745999099006911e-01 5.532442164775646916e+02 6.650481222122344160e-01 5.609734031608948433e-04 3.056647375187017706e-11 1.804388691569718539e-01 9.914257270763297878e-12 3.451126162287405236e-02 4.884269746300842150e-10 1.385257970881614443e-06 5.633852124424978600e-07 2.767316340952657598e-05 3.065665136688729316e-04 6.681815768611307643e-06 1.638301195174343567e-06 7.241366114812749748e-08 1.246410938147262518e-06 2.161410791325327273e-09 2.052307429670066481e-05 3.689193597806391116e-09 2.095651286519754989e-07 3.785248869788087147e-09 1.190345731324944922e-01 2.173176678592084947e-05 8.806883860519247313e-16 2.105994266451517348e-12 1.047735542525371169e-11 3.926433698851494936e-13 7.340999556215798135e-07 1.708278293876916594e-05 8.174992274570498560e-08
6.966796874999998945e-02 1.324880728569083066e-01 5.578425717238102379e+02 6.652143726696327919e-01 5.641446906336749622e-04 3.435601504619276231e-11 1.800392048400808742e-01 1.203289254179656582e-11 3.510770766326083009e-02 5.217134790780810927e-10 1.412056239849016032e-06 5.958368031475791497e-07 2.833395024593510144e-05 3.146160961247423189e-04 6.838198994072542838e-06 1.666145009240417306e-06 7.397082073795726212e-08 1.268821080102144605e-06 2.208047245627003805e-09 2.095400461023888365e-05 3.902207235386619357e-09 2.139099528698600606e-07 3.945442398462959781e-09 1.186579830754082576e-01 2.231328406331651058e-05 1.051089989382641290e-15 2.303918142336123040e-12 1.229262713398297370e-11 4.229165252240277554e-13 7.787288214937500074e-07 1.742653105891518156e-05 8.489487915095016967e-08
6.967773437499999445e-02 1.336142764999413424e-01 5.624922371689879128e+02 6.653840050921279170e-01 5.673174191019705924e-04 3.863786206795525442e-11 1.796338121545419109e-01 1.459282254345785506e-11 3.571010124943536923e-02 5.573749768578213342e-10 1.439139737940855776e-06 6.300745424200081577e-07 2.900962672620162244e-05 3.228259956858284371e-04 6.997019762076886445e-06 1.694126748801121273e-06 7.553616776407409622e-08 1.291273997781751100e-06 2.255035050763012257e-09 2.139156799273029511e-05 4.128792348394981021e-09 2.183195634822950430e-07 4.114748019115698794e-09 1.182775851059361255e-01 2.290616523787840044e-05 1.256131830364951931e-15 2.521405016448735885e-12 1.442272896923782885e-11 4.555696237924907206e-13 8.260921070224350184e-07 1.777476756902577441e-05 8.815318401153644421e-08
6.968749999999998557e-02 1.347532012062745976e-01 5.671931314134493505e+02 6.655570613858492468e-01 5.704914693766029166e-04 4.347847525635885243e-11 1.792226632988353774e-01 1.768318616941382851e-11 3.631842310749527208e-02 5.955961377523476793e-10 1.466502633228498339e-06 6.661850777502698563e-07 2.970056492439158174e-05 3.311979950985442897e-04 7.158265712189713209e-06 1.722239624822303352e-06 7.710867639931129791e-08 1.313754906929021214e-06 2.302348804967431797e-09 2.183581447913347706e-05 4.369910790946735779e-09 2.227943808601358638e-07 4.293818936570322030e-09 1.178933820384725217e-01 2.351047443068827466e-05 1.503132103934335936e-15 2.760401071377120216e-12 1.692184325479821379e-11 4.907992727402769373e-13 8.763610113467890612e-07 1.812747485735737531e-05 9.152809752282888166e-08
6.969726562499997669e-02 1.359048358551521729e-01 5.719451666276171409e+02 6.657335832666169129e-01 5.736667251647566048e-04 4.895350596015685943e-11 1.788057309339456946e-01 2.141046962582184507e-11 3.693265348073941634e-02 6.365778236038984354e-10 1.494138597858148723e-06 7.042579065547945718e-07 3.040714924235449971e-05 3.397338721189428670e-04 7.321921485301249016e-06 1.750477330550901485e-06 7.868728704972331284e-08 1.336248554917255327e-06 2.349961712553022637e-09 2.228679424155147391e-05 4.626600063052243093e-09 2.273348236470474728e-07 4.483362474466738660e-09 1.175053768878094179e-01 2.412626855636923988e-05 1.801001899354868301e-15 3.023038957728115627e-12 1.985331342543244452e-11 5.288197510864554071e-13 9.297179405796984782e-07 1.848463158964572386e-05 9.502292354778903347e-08
6.970703124999998168e-02 1.370691678968774807e-01 5.767482488084152692e+02 6.659136122505326938e-01 5.768430730666122830e-04 5.514906696247902529e-11 1.783829881746077095e-01 2.590172842069140121e-11 3.755277216248122107e-02 6.805387058329508486e-10 1.522040785173004816e-06 7.443853059795135319e-07 3.112977686720891531e-05 3.484353993676881918e-04 7.487968578857577950e-06 1.778834135963848391e-06 8.027090706235456672e-08 1.358739224471099602e-06 2.397845534311581427e-09 2.274455764878024227e-05 4.899979970533494210e-09 2.319413090162659787e-07 4.684145088324326515e-09 1.171135728542170990e-01 2.475359681381704356e-05 2.160599632725494027e-15 3.311653749180358196e-12 2.329114813053740299e-11 5.698647733218217763e-13 9.863572771343226121e-07 1.884621246663167247e-05 9.864101106573394209e-08
6.971679687499998668e-02 1.382461834109824927e-01 5.816022780316230865e+02 6.660971896450335050e-01 5.800204025700371946e-04 6.216317069230999262e-11 1.779544085805792042e-01 3.130837185493457348e-11 3.817875852800797776e-02 7.277170638370744290e-10 1.550201806024671513e-06 7.866622365931296755e-07 3.186885824517511726e-05 3.573043441891644943e-04 7.656385201635673742e-06 1.807304988548846571e-06 8.185841148432273172e-08 1.381210738223964612e-06 2.445970534626463833e-09 2.320915533186840478e-05 5.191259951768590840e-09 2.366142529393614622e-07 4.896997884378766198e-09 1.167179733088745258e-01 2.539250014919686908e-05 2.595165451136310307e-15 3.628799904628050071e-12 2.732176175189960079e-11 6.141894465792769886e-13 1.046486202368329931e-06 1.921218796401666072e-05 1.023857566394557472e-07
