#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.039525 402.787 443.621 1.01181 0.86 2620 3.0841 1.15014 905.472 986.375 683 0.55 0.9 259046 0.6 -549385 -9.83291e+06 0.652508 0.00721198 -3.70456e-25 0.198119 -4.49117e-20 -1.13953e-18 -2.19284e-23 -1.5168e-18 -5.51213e-18 -1.65294e-18 -2.34469e-19 1.06175e-18 3.54924e-22 3.72379e-19 -3.64454e-19 3.57851e-19 1.45264e-19 -2.98073e-22 -6.29556e-19 1.32823e-20 0.142161 -5.58617e-19 -9.50906e-26 -4.01362e-24 -1.22065e-23 -1.96227e-32 5.80728e-20 1.36427e-19 1.46732e-19 
0.0401625 412.179 458.226 1.03541 0.86 2620 3.04372 1.15014 922.176 986.375 683 0.55 0.9 262493 0.6 -701436 -1.12473e+07 0.652508 0.00721198 -9.77906e-26 0.198119 -3.12225e-20 -1.15502e-18 -1.83515e-23 -1.53377e-18 -5.48135e-18 -1.65297e-18 -2.34469e-19 1.06075e-18 3.54601e-22 3.72379e-19 -3.64454e-19 3.57851e-19 1.45264e-19 -2.33335e-22 -6.29556e-19 1.32823e-20 0.142161 -5.87406e-19 -2.14911e-26 -4.01139e-24 -1.0321e-23 -6.50696e-33 6.06077e-20 1.36427e-19 1.46732e-19 
0.0404812 417.216 466.189 1.04806 0.86 2620 3.01529 1.15014 930.87 986.375 683 0.55 0.9 264336 0.6 -812641 -1.22681e+07 0.652508 0.00721198 8.66609e-26 0.198119 -2.51517e-20 -1.16191e-18 -1.62742e-23 -1.54197e-18 -5.46409e-18 -1.65298e-18 -2.34469e-19 1.06028e-18 3.54412e-22 3.72379e-19 -3.64454e-19 3.57851e-19 1.45264e-19 -2.03864e-22 -6.29556e-19 1.32823e-20 0.142161 -6.01169e-19 -7.64261e-27 -4.01006e-24 -9.41659e-24 6.09159e-33 6.15541e-20 1.36426e-19 1.46732e-19 
0.0408 422.598 474.641 1.06158 0.86 2620 2.98751 1.15014 939.793 986.375 683 0.55 0.9 266300 0.6 -952410 -1.30512e+07 0.652508 0.00721198 2.99572e-25 0.198119 -1.98315e-20 -1.16794e-18 -1.41831e-23 -1.54987e-18 -5.44495e-18 -1.65299e-18 -2.34469e-19 1.05985e-18 3.54188e-22 3.72379e-19 -3.64454e-19 3.57851e-19 1.45264e-19 -1.76516e-22 -6.29556e-19 1.32823e-20 0.142161 -6.14214e-19 -2.56364e-27 -4.00848e-24 -8.54168e-24 2.40546e-32 6.20789e-20 1.36426e-19 1.46732e-19 
0.0410857 427.723 482.664 1.07445 0.86 2620 2.96037 1.15014 947.985 986.375 683 0.55 0.9 268166 0.6 -1.10811e+06 -1.46362e+07 0.652508 0.00721198 5.16435e-25 0.198119 -1.56806e-20 -1.17262e-18 -1.23079e-23 -1.55671e-18 -5.42621e-18 -1.653e-18 -2.34469e-19 1.05949e-18 3.53953e-22 3.72379e-19 -3.64454e-19 3.57851e-19 1.45264e-19 -1.5362e-22 -6.29556e-19 1.32823e-20 0.142161 -6.25251e-19 -8.71e-28 -4.0068e-24 -7.77945e-24 4.61881e-32 6.21119e-20 1.36427e-19 1.46732e-19 
0.0413714 433.179 491.164 1.08816 0.86 2620 2.91747 1.15014 956.379 986.375 683 0.55 0.9 270148 0.6 -1.29665e+06 -1.52436e+07 0.652508 0.00721198 7.55217e-25 0.198119 -1.21372e-20 -1.17633e-18 -1.04931e-23 -1.56329e-18 -5.40584e-18 -1.65301e-18 -2.34469e-19 1.05917e-18 3.53676e-22 3.72379e-19 -3.64454e-19 3.57851e-19 1.45264e-19 -1.32255e-22 -6.29556e-19 1.32823e-20 0.142161 -6.35544e-19 -2.67398e-28 -4.0048e-24 -7.0378e-24 7.53672e-32 6.15868e-20 1.36428e-19 1.46732e-19 
0.0419429 445.4 509.694 1.11886 0.86 2620 2.85814 1.15014 973.721 986.375 683 0.55 0.9 274572 0.6 -1.74639e+06 -1.63605e+07 0.652508 0.00721198 1.25954e-24 0.198119 -7.00731e-21 -1.1745e-18 -7.45724e-24 -1.57541e-18 -5.35805e-18 -1.65302e-18 -2.34469e-19 1.05863e-18 3.52978e-22 3.72379e-19 -3.64454e-19 3.57851e-19 1.45264e-19 -9.43086e-23 -6.29556e-19 1.32826e-20 0.142161 -6.52888e-19 -3.06598e-29 -3.99908e-24 -5.62384e-24 1.58658e-31 5.79897e-20 1.36468e-19 1.46732e-19 
0.0425143 459.152 530.478 1.1534 0.86 2620 2.79549 1.15014 991.732 986.375 683 0.55 0.9 279522 0.6 -2.35288e+06 -1.81231e+07 0.652508 0.00721198 1.81143e-24 0.198119 -3.64223e-21 -1.06279e-18 -4.83335e-24 -1.58585e-18 -5.26835e-18 -1.65294e-18 -2.34469e-19 1.05823e-18 3.53537e-22 3.72379e-19 -3.64454e-19 3.57851e-19 1.45272e-19 -6.32634e-23 -6.29555e-19 1.32879e-20 0.142161 -6.66662e-19 5.18948e-30 -3.99067e-24 -4.32259e-24 2.91528e-31 5.1806e-20 1.37148e-19 1.46732e-19 
0.0430857 474.657 553.845 1.19235 0.86 2620 2.72949 1.15014 1010.35 986.375 683 0.55 0.9 285070 0.6 -3.17316e+06 -2.00414e+07 0.652508 0.00721198 2.41473e-24 0.198119 -1.66858e-21 6.26331e-19 -2.79674e-24 -1.58501e-18 -4.55128e-18 -1.65133e-18 -2.34469e-19 1.05797e-18 3.80562e-22 3.72379e-19 -3.64454e-19 3.57851e-19 1.45401e-19 -3.95749e-23 -6.29545e-19 1.33743e-20 0.142161 -6.76825e-19 6.99142e-30 -3.97801e-24 -3.17101e-24 5.02654e-31 4.43546e-20 1.4842e-19 1.46732e-19 
0.0436571 492.178 580.174 1.23637 0.86 2620 2.66016 1.15014 1029.51 986.375 683 0.55 0.9 291300 0.6 -4.28248e+06 -2.21126e+07 0.652508 0.00721198 4.07666e-24 0.198119 -6.56157e-22 2.46243e-17 -1.40559e-24 -1.41919e-18 6.11682e-18 -1.62511e-18 -2.34452e-19 1.05848e-18 8.42684e-22 3.72379e-19 -3.64452e-19 3.57851e-19 1.47515e-19 -2.28137e-23 -6.29386e-19 1.47709e-20 0.142161 -6.82992e-19 4.69605e-30 -3.95736e-24 -2.1889e-24 1.11096e-30 4.71764e-20 3.30554e-19 1.46736e-19 
