#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0484562 799.51 925.413 0.908825 0.824933 4320 0.250813 1.343 821.875 1591.82 1340.4 0.55 0.9 566602 0.6 -6.08872e+07 -1.11786e+07 0.658263 4.16106e-05 1.27066e-11 0.199864 1.18747e-10 9.33952e-06 4.38209e-12 4.88769e-09 8.30841e-08 5.69349e-08 1.15994e-08 1.71923e-08 3.853e-10 3.34541e-12 2.24734e-10 1.02764e-14 2.39283e-08 2.09241e-11 2.42355e-10 5.18655e-10 0.141821 9.75322e-08 1.10954e-16 2.23743e-14 2.41804e-11 3.52908e-16 4.0582e-07 5.84239e-08 1.31466e-09 
0.0488469 883.181 1023.55 1.00437 0.824933 4320 0.244329 1.343 831.871 1591.82 1340.4 0.55 0.9 606821 0.6 -7.4531e+07 -1.24994e+07 0.658245 7.79227e-05 1.06639e-10 0.199854 1.11111e-09 3.1772e-05 5.14751e-11 1.69567e-08 2.26074e-07 2.24283e-07 5.41207e-08 6.85568e-08 2.12955e-09 1.46067e-11 9.683e-10 4.589e-14 9.68182e-08 1.52492e-10 9.56226e-10 2.44787e-09 0.141789 3.31385e-07 3.29744e-15 1.60147e-13 2.61567e-10 4.22641e-15 1.28669e-06 2.01055e-07 5.57435e-09 
0.0490422 928.796 1076.85 1.05665 0.824933 4320 0.240016 1.343 835.238 1591.82 1340.4 0.55 0.9 628355 0.6 -8.24526e+07 -1.31281e+07 0.658228 0.000109683 3.3363e-10 0.199841 3.67237e-09 6.75112e-05 2.01772e-10 3.44723e-08 3.79468e-07 5.31908e-07 1.48109e-07 1.62958e-07 6.49139e-09 3.77742e-11 2.44665e-09 1.19801e-13 2.36628e-07 5.55495e-10 2.26485e-09 6.32945e-09 0.141749 7.00138e-07 2.72077e-14 5.80754e-13 1.0983e-09 1.95166e-14 2.59938e-06 4.20243e-07 1.36628e-08 
0.0492375 977.689 1133.2 1.11289 0.824933 4320 0.236841 1.343 838.624 1591.82 1340.4 0.55 0.9 651196 0.6 -9.05906e+07 -1.36718e+07 0.658203 0.000156198 1.03e-09 0.199813 1.17032e-08 0.000152572 7.9037e-10 7.297e-08 6.41104e-07 1.35967e-06 4.47097e-07 4.18247e-07 2.11774e-08 1.06909e-10 6.69104e-09 3.42649e-13 6.28271e-07 2.24511e-09 5.76673e-09 1.71221e-08 0.141664 1.605e-06 2.1979e-13 2.17199e-12 4.38137e-09 1.02623e-13 5.49469e-06 9.31434e-07 3.60923e-08 
0.0493352 1003.31 1162.57 1.1425 0.824933 4320 0.234724 1.343 840.318 1591.82 1340.4 0.55 0.9 663103 0.6 -9.47692e+07 -1.52948e+07 0.658185 0.000187762 1.88135e-09 0.199784 2.15773e-08 0.000238751 1.6259e-09 1.07009e-07 8.34298e-07 2.28151e-06 8.3719e-07 6.9584e-07 4.10776e-08 1.92262e-10 1.16054e-08 6.21144e-13 1.08441e-06 4.86778e-09 9.6052e-09 2.87842e-08 0.141586 2.48757e-06 7.00799e-13 4.4838e-12 9.30606e-09 2.58359e-13 8.24339e-06 1.41755e-06 6.05613e-08 
0.0494328 1029.94 1192.83 1.17337 0.824933 4320 0.232619 1.343 842.014 1591.82 1340.4 0.55 0.9 675402 0.6 -9.88028e+07 -1.52909e+07 0.658165 0.000226431 3.44897e-09 0.199736 3.96523e-08 0.000381919 3.36467e-09 1.58503e-07 1.09175e-06 3.93689e-06 1.63539e-06 1.1864e-06 8.16505e-08 3.5898e-10 2.071e-08 1.17111e-12 1.93156e-06 1.08944e-08 1.64e-08 4.90106e-08 0.141461 3.94291e-06 2.22759e-12 9.39597e-12 1.95163e-08 6.84841e-13 1.254e-05 2.19493e-06 1.03947e-07 
0.0495305 1057.62 1224 1.20561 0.824933 4320 0.231053 1.343 843.708 1591.82 1340.4 0.55 0.9 688174 0.6 -1.02506e+08 -1.6296e+07 0.658144 0.000273648 6.34176e-09 0.199653 7.2395e-08 0.000617553 6.98294e-09 2.3421e-07 1.43364e-06 6.86236e-06 3.24756e-06 2.02608e-06 1.63086e-07 6.79974e-10 3.71342e-08 2.23582e-12 3.48128e-06 2.45315e-08 2.81687e-08 8.3046e-08 0.141265 6.25489e-06 6.99276e-12 1.93454e-11 4.0202e-08 1.8681e-12 1.91913e-05 3.40637e-06 1.78158e-07 
0.0495793 1071.89 1239.94 1.22231 0.824933 4320 0.230007 1.343 844.554 1591.82 1340.4 0.55 0.9 694764 0.6 -1.04215e+08 -1.82631e+07 0.658134 0.000301306 8.70198e-09 0.199589 9.85328e-08 0.000792511 1.01786e-08 2.84384e-07 1.64976e-06 9.15139e-06 4.66486e-06 2.65376e-06 2.33514e-07 9.49577e-10 5.00316e-08 3.13219e-12 4.72894e-06 3.72506e-08 3.71576e-08 1.08069e-07 0.141123 7.86704e-06 1.26715e-11 2.77722e-11 5.81338e-08 3.15577e-12 2.38879e-05 4.25054e-06 2.33131e-07 
0.0496281 1086.52 1256.14 1.23948 0.824933 4320 0.228962 1.343 845.4 1591.82 1340.4 0.55 0.9 701522 0.6 -1.05758e+08 -1.92633e+07 0.658127 0.000331976 1.19619e-08 0.199501 1.34102e-07 0.00102267 1.48909e-08 3.45504e-07 1.90641e-06 1.22898e-05 6.78736e-06 3.4859e-06 3.36345e-07 1.33828e-09 6.77595e-08 4.42643e-12 6.4723e-06 5.68537e-08 4.92548e-08 1.40789e-07 0.14094 9.90792e-06 2.29596e-11 3.98697e-11 8.38943e-08 5.40371e-12 2.98281e-05 5.31599e-06 3.05592e-07 
0.049677 1101.56 1272.61 1.25719 0.824933 4320 0.227918 1.343 846.246 1591.82 1340.4 0.55 0.9 708468 0.6 -1.07083e+08 -2.04624e+07 0.658124 0.000365954 1.64856e-08 0.199381 1.82409e-07 0.0013245 2.1869e-08 4.19309e-07 2.21194e-06 1.65705e-05 9.95092e-06 4.57468e-06 4.85572e-07 1.89353e-09 9.18608e-08 6.27553e-12 8.89211e-06 8.68784e-08 6.54073e-08 1.83186e-07 0.140704 1.24541e-05 4.16034e-11 5.68627e-11 1.20685e-07 9.34255e-12 3.73231e-05 6.64866e-06 3.99819e-07 
0.0497258 1117.06 1289.38 1.27551 0.824933 4320 0.226874 1.343 847.092 1591.82 1340.4 0.55 0.9 715629 0.6 -1.08129e+08 -2.18948e+07 0.65813 0.000403566 2.27749e-08 0.199217 2.47922e-07 0.00171907 3.22421e-08 5.07541e-07 2.57657e-06 2.23773e-05 1.46421e-05 5.97786e-06 7.00863e-07 2.67744e-09 1.24208e-07 8.88627e-12 1.22261e-05 1.3249e-07 8.67873e-08 2.37615e-07 0.140399 1.5577e-05 7.53177e-11 8.01701e-11 1.72955e-07 1.62559e-11 4.6762e-05 8.29831e-06 5.20497e-07 
0.0497746 1133.09 1306.45 1.29454 0.824933 4320 0.225829 1.343 847.938 1591.82 1340.4 0.55 0.9 723037 0.6 -1.08825e+08 -2.35936e+07 0.658149 0.000445162 3.1534e-08 0.198994 3.36659e-07 0.00223316 4.77282e-08 6.11805e-07 3.01264e-06 3.02097e-05 2.15606e-05 7.75505e-06 1.00954e-06 3.76774e-09 1.66972e-07 1.25198e-11 1.67822e-05 2.01081e-07 1.14816e-07 3.06809e-07 0.140008 1.93318e-05 1.36165e-10 1.11293e-10 2.46896e-07 2.83933e-11 5.86341e-05 1.0316e-05 6.72433e-07 
0.0498234 1149.76 1323.85 1.31442 0.824933 4320 0.224782 1.343 848.785 1591.82 1340.4 0.55 0.9 730737 0.6 -1.09088e+08 -2.5589e+07 0.658189 0.000491124 4.37594e-08 0.19869 4.56797e-07 0.00290062 7.09674e-08 7.33361e-07 3.53479e-06 4.07122e-05 3.1703e-05 9.96159e-06 1.44913e-06 5.25564e-09 2.22517e-07 1.74886e-11 2.29527e-05 3.03002e-07 1.51172e-07 3.93858e-07 0.139506 2.37433e-05 2.45863e-10 1.51605e-10 3.5118e-07 4.96865e-11 7.3556e-05 1.275e-05 8.60109e-07 
0.0498723 1167.21 1341.6 1.33533 0.824933 4320 0.223732 1.343 849.633 1591.82 1340.4 0.55 0.9 738783 0.6 -1.08818e+08 -2.7904e+07 0.658262 0.000541864 6.0871e-08 0.198278 6.19545e-07 0.00376394 1.06059e-07 8.72828e-07 4.1603e-06 5.47108e-05 4.64764e-05 1.26392e-05 2.07064e-06 7.23792e-09 2.93171e-07 2.41365e-11 3.12273e-05 4.52379e-07 1.97785e-07 5.02173e-07 0.138862 2.87874e-05 4.43684e-10 2.02011e-10 4.98056e-07 8.69871e-11 9.23089e-05 1.564e-05 1.08705e-06 
0.0499211 1185.6 1359.73 1.35749 0.824933 4320 0.222679 1.343 850.483 1591.82 1340.4 0.55 0.9 747245 0.6 -1.07899e+08 -3.05498e+07 0.658382 0.000597823 8.4906e-08 0.197721 8.4041e-07 0.00487608 1.59443e-07 1.02981e-06 4.90933e-06 7.32571e-05 6.78435e-05 1.58037e-05 2.94265e-06 9.79972e-09 3.80833e-07 3.27931e-11 4.22043e-05 6.6791e-07 2.56787e-07 6.35429e-07 0.138041 3.43704e-05 8.01111e-10 2.62493e-10 7.05021e-07 1.52202e-10 0.000115885 1.90094e-05 1.35501e-06 
0.0499699 1205.17 1378.28 1.38119 0.824933 4320 0.22162 1.343 851.335 1591.82 1340.4 0.55 0.9 756214 0.6 -1.06193e+08 -3.35185e+07 0.658572 0.000659473 1.18806e-07 0.196972 1.14104e-06 0.00630243 2.4136e-07 1.20238e-06 5.8054e-06 9.76823e-05 9.8508e-05 1.94294e-05 4.15641e-06 1.2985e-08 4.86373e-07 4.36877e-11 5.65967e-05 9.7345e-07 3.3043e-07 7.97529e-07 0.136995 4.03066e-05 1.44936e-09 3.31543e-10 9.97368e-07 2.65963e-10 0.000145547 2.28557e-05 1.66306e-06 
0.0500188 1226.21 1397.28 1.40682 0.824933 4320 0.220554 1.343 852.19 1591.82 1340.4 0.55 0.9 765801 0.6 -1.03539e+08 -3.67737e+07 0.658863 0.000727312 1.66842e-07 0.195969 1.55188e-06 0.00812278 3.683e-07 1.3866e-06 6.876e-06 0.000129666 0.000142135 2.34332e-05 5.83196e-06 1.67541e-08 6.08827e-07 5.68147e-11 7.52288e-05 1.39796e-06 4.2094e-07 9.92619e-07 0.135668 4.62991e-05 2.63156e-09 4.05588e-10 1.4121e-06 4.63901e-10 0.000182893 2.7141e-05 2.00658e-06 
0.0500676 1249.09 1416.76 1.43485 0.824933 4320 0.219481 1.343 853.049 1591.82 1340.4 0.55 0.9 776145 0.6 -9.97481e+07 -4.02376e+07 0.659294 0.000801854 2.35232e-07 0.194634 2.11591e-06 0.0104332 5.67155e-07 1.57585e-06 8.15343e-06 0.000171321 0.000203601 2.76605e-05 8.12535e-06 2.09326e-08 7.44434e-07 7.17569e-11 9.90213e-05 1.97429e-06 5.30318e-07 1.22523e-06 0.133992 5.19285e-05 4.80263e-09 4.78559e-10 2.00388e-06 8.07304e-10 0.000229931 3.17842e-05 2.37638e-06 
0.0501164 1274.28 1436.78 1.46588 0.824933 4320 0.218398 1.343 853.912 1591.82 1340.4 0.55 0.9 787412 0.6 -9.46015e+07 -4.37738e+07 0.659922 0.000883618 3.33026e-07 0.192867 2.8938e-06 0.0133471 8.82315e-07 1.76045e-06 9.67575e-06 0.000225307 0.000289231 3.18777e-05 1.12363e-05 2.51688e-08 8.85721e-07 8.75047e-11 0.000128956 2.73579e-06 6.60059e-07 1.50061e-06 0.131884 5.666e-05 8.82069e-09 5.41869e-10 2.85406e-06 1.40098e-09 0.000289139 3.66576e-05 2.75821e-06 
0.0501652 1302.36 1457.37 1.50064 0.824933 4320 0.217305 1.343 854.78 1591.82 1340.4 0.55 0.9 799801 0.6 -8.78491e+07 -4.59231e+07 0.660816 0.000973097 4.73341e-07 0.190549 3.97063e-06 0.0169958 1.38785e-06 1.92748e-06 1.14873e-05 0.000294962 0.000406977 3.57778e-05 1.54152e-05 2.89273e-08 1.021e-06 1.02362e-10 0.000166014 3.71008e-06 8.10796e-07 1.82526e-06 0.129248 5.98806e-05 1.6311e-08 5.85202e-10 4.08387e-06 2.42264e-09 0.000363496 4.15924e-05 3.13295e-06 
0.0502141 1333.99 1478.57 1.54 0.824933 4320 0.216481 1.343 855.654 1591.82 1340.4 0.55 0.9 813535 0.6 -7.92311e+07 -4.8365e+07 0.662066 0.00107072 6.74965e-07 0.187535 5.46388e-06 0.0215265 2.2079e-06 2.06136e-06 1.36382e-05 0.000384468 0.000566391 3.90052e-05 2.09664e-05 3.15585e-08 1.13485e-06 1.14087e-10 0.000211078 4.90941e-06 9.81837e-07 2.20726e-06 0.125974 6.09849e-05 3.03144e-08 5.98576e-10 5.87217e-06 4.16976e-09 0.000456445 4.63945e-05 3.47801e-06 
0.0502385 1351.46 1489.41 1.56181 0.824933 4320 0.215926 1.343 856.092 1591.82 1340.4 0.55 0.9 821012 0.6 -7.40579e+07 -5.11495e+07 0.662871 0.00112305 8.0965e-07 0.18569 6.4342e-06 0.0242017 2.80754e-06 2.10991e-06 1.48702e-05 0.000438999 0.00066649 4.02384e-05 2.44143e-05 3.22346e-08 1.17764e-06 1.1823e-10 0.000237034 5.59317e-06 1.07462e-06 2.42376e-06 0.124038 6.05695e-05 4.17658e-08 5.91887e-10 7.07953e-06 5.47707e-09 0.000511719 4.86879e-05 3.63112e-06 
0.0502629 1370.21 1500.42 1.58528 0.824933 4320 0.215367 1.343 856.532 1591.82 1340.4 0.55 0.9 828952 0.6 -6.82909e+07 -5.19498e+07 0.663824 0.00117762 9.71929e-07 0.183581 7.5834e-06 0.0271819 3.5836e-06 2.14275e-06 1.62171e-05 0.000501302 0.000782975 4.11483e-05 2.83841e-05 3.2378e-08 1.20765e-06 1.20673e-10 0.000265435 6.32738e-06 1.17176e-06 2.65983e-06 0.121878 5.93988e-05 5.765e-08 5.74909e-10 8.55169e-06 7.19069e-09 0.000573461 5.08714e-05 3.76656e-06 
0.0502873 1390.38 1511.61 1.61058 0.824933 4320 0.214806 1.343 856.974 1591.82 1340.4 0.55 0.9 837392 0.6 -6.18868e+07 -5.22965e+07 0.664945 0.0012344 1.16769e-06 0.181178 8.94376e-06 0.0304915 4.59231e-06 2.1577e-06 1.76848e-05 0.000572405 0.000917696 4.16957e-05 3.29301e-05 3.19458e-08 1.22276e-06 1.21181e-10 0.000296298 7.10129e-06 1.27251e-06 2.91764e-06 0.119476 5.74484e-05 7.97656e-08 5.47751e-10 1.03494e-05 9.43171e-09 0.000642159 5.29209e-05 3.88149e-06 
0.0503117 1412.1 1522.96 1.63786 0.824933 4320 0.214242 1.343 857.417 1591.82 1340.4 0.55 0.9 846365 0.6 -5.48019e+07 -5.20839e+07 0.666258 0.00129337 1.40385e-06 0.178451 1.05529e-05 0.0341541 5.90803e-06 2.15287e-06 1.92781e-05 0.000653442 0.00107244 4.18485e-05 3.81077e-05 3.09288e-08 1.22131e-06 1.19638e-10 0.00032958 7.90062e-06 1.37583e-06 3.19938e-06 0.116811 5.47256e-05 1.10624e-07 5.11234e-10 1.25469e-05 1.23534e-08 0.000718254 5.48133e-05 3.97391e-06 
0.0503361 1435.49 1534.5 1.66731 0.824933 4320 0.213675 1.343 857.86 1591.82 1340.4 0.55 0.9 855900 0.6 -4.69929e+07 -5.11948e+07 0.667785 0.00135446 1.68861e-06 0.175368 1.24535e-05 0.0381923 7.62967e-06 2.12689e-06 2.09987e-05 0.000745652 0.00124879 4.15858e-05 4.39708e-05 2.9357e-08 1.20238e-06 1.16047e-10 0.000365158 8.70733e-06 1.48032e-06 3.50713e-06 0.113866 5.12761e-05 1.53755e-07 4.66857e-10 1.52348e-05 1.61479e-08 0.000802106 5.65264e-05 4.04294e-06 
0.0503605 1460.67 1546.2 1.69908 0.824933 4320 0.213106 1.343 858.305 1591.82 1340.4 0.55 0.9 866024 0.6 -3.84178e+07 -4.95013e+07 0.669552 0.00141755 2.03167e-06 0.1719 1.46937e-05 0.0426265 9.8889e-06 2.07908e-06 2.28446e-05 0.000850365 0.00144802 4.08993e-05 5.05674e-05 2.73009e-08 1.16594e-06 1.10547e-10 0.000402804 9.49981e-06 1.58422e-06 3.84254e-06 0.110622 4.71874e-05 2.14123e-07 4.16704e-10 1.85226e-05 2.10531e-08 0.000893941 5.80381e-05 4.08925e-06 
0.050385 1487.78 1558.07 1.73333 0.824933 4320 0.212534 1.343 858.75 1591.82 1340.4 0.55 0.9 876754 0.6 -2.90369e+07 -4.68676e+07 0.671583 0.00148247 2.44458e-06 0.168016 1.73271e-05 0.0474741 1.2861e-05 2.00964e-06 2.48073e-05 0.000968986 0.00167086 3.97957e-05 5.79345e-05 2.4867e-08 1.11303e-06 1.03404e-10 0.000442161 1.02534e-05 1.68529e-06 4.20647e-06 0.107065 4.25893e-05 2.98722e-07 3.63254e-10 2.25423e-05 2.73589e-08 0.000993801 5.93252e-05 4.1153e-06 
0.0504094 1516.9 1570.11 1.7702 0.824933 4320 0.211961 1.343 859.195 1591.82 1340.4 0.55 0.9 888100 0.6 -1.88142e+07 -4.31524e+07 0.673903 0.00154897 2.941e-06 0.163692 2.04127e-05 0.0527482 1.67789e-05 1.91975e-06 2.68702e-05 0.00110295 0.00191729 3.82964e-05 6.60928e-05 2.21875e-08 1.04574e-06 9.49857e-11 0.000482712 1.09415e-05 1.78077e-06 4.59836e-06 0.103182 3.76474e-05 4.17408e-07 3.0913e-10 2.74511e-05 3.54114e-08 0.00110148 6.03607e-05 4.12534e-06 
0.0504338 1548.1 1582.3 1.80978 0.824933 4320 0.211387 1.343 859.64 1591.82 1340.4 0.55 0.9 900057 0.6 -7.71897e+06 -3.82143e+07 0.676534 0.00161672 3.5371e-06 0.158905 2.40141e-05 0.0584567 2.1952e-05 1.81158e-06 2.90054e-05 0.0012537 0.00218626 3.64372e-05 7.50402e-05 1.94055e-08 9.67138e-07 8.57238e-11 0.000523752 1.15361e-05 1.86736e-06 5.01551e-06 0.0989651 3.25532e-05 5.84055e-07 2.56803e-10 3.34341e-05 4.56137e-08 0.00121643 6.11119e-05 4.12519e-06 
