#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0453313 400.073 436.677 0.484853 0.824933 4320 0.324556 1.343 693.729 1591.82 1340.4 0.55 0.9 367169 0.6 -4.85647e+06 -8.99006e+06 0.658284 9.32027e-08 3.98706e-21 0.199873 1.43112e-16 1.59949e-10 2.58032e-20 3.25467e-14 1.06617e-12 3.78437e-13 2.23573e-14 5.85737e-14 1.78208e-15 1.11514e-17 5.93333e-16 1.68095e-18 1.52669e-13 5.07742e-18 1.26509e-15 3.1134e-15 0.141843 3.04961e-13 3.69398e-26 3.39505e-20 1.19317e-18 3.39282e-25 3.16052e-11 3.98908e-13 3.35404e-15 
0.0461125 443.788 496.528 0.537833 0.824933 4320 0.308467 1.343 724.615 1591.82 1340.4 0.55 0.9 391761 0.6 -9.62942e+06 -1.16601e+07 0.658284 4.09261e-07 5.10398e-19 0.199872 1.56242e-15 2.02022e-09 1.45941e-18 4.55156e-13 1.48163e-11 5.33474e-12 4.02651e-13 9.5116e-13 2.49527e-14 1.81646e-16 9.68211e-15 2.00782e-18 2.17406e-12 1.87384e-16 1.79283e-14 4.38154e-14 0.141843 5.61288e-12 2.93617e-24 6.13854e-19 4.07468e-17 3.71814e-23 2.83914e-10 5.61603e-12 5.61845e-14 
0.0468937 509.175 582.572 0.617086 0.824933 4320 0.290147 1.343 755.467 1591.82 1340.4 0.55 0.9 428087 0.6 -1.86152e+07 -1.36757e+07 0.658283 1.7184e-06 7.87627e-17 0.199872 1.93717e-14 2.30792e-08 9.4233e-17 5.85992e-12 1.89497e-10 6.92501e-11 6.59701e-12 1.40683e-11 3.2217e-13 2.70562e-15 1.44184e-13 7.36275e-18 2.85674e-11 5.56828e-15 2.33699e-13 5.67872e-13 0.141843 9.27421e-11 2.7669e-22 1.01014e-17 1.51498e-15 3.40125e-21 2.37728e-09 7.26898e-11 8.59046e-13 
0.047675 604.463 702.817 0.732611 0.824933 4320 0.270802 1.343 783.91 1591.82 1340.4 0.55 0.9 479821 0.6 -3.39172e+07 -1.37698e+07 0.658281 6.61373e-06 1.23637e-14 0.199871 3.48952e-13 2.28877e-07 5.32129e-15 6.69151e-11 2.13983e-09 7.97826e-10 9.4881e-11 1.8176e-10 3.74593e-12 3.55088e-14 1.89063e-12 8.39025e-17 3.33914e-10 1.24207e-13 2.70044e-12 6.54921e-12 0.141841 1.27971e-09 3.01428e-20 1.47159e-16 5.83472e-14 2.52189e-19 1.7851e-08 8.31071e-10 1.1577e-11 
0.0484562 736.712 862.688 0.893072 0.824933 4320 0.256797 1.343 812.393 1591.82 1340.4 0.55 0.9 548927 0.6 -5.5664e+07 -1.38323e+07 0.658273 2.30215e-05 1.30562e-12 0.199869 1.18087e-11 1.9433e-06 3.1703e-13 6.65912e-10 2.02101e-08 8.04778e-09 1.18153e-09 1.99495e-09 4.1746e-11 4.05465e-13 2.1548e-11 1.02597e-15 3.4265e-09 2.17713e-12 2.72997e-11 6.73518e-11 0.141834 1.35241e-08 3.41971e-18 1.98495e-15 2.11479e-12 1.72076e-17 1.19902e-07 8.16475e-09 1.35689e-10 
0.0488469 815.9 959.311 0.989331 0.824933 4320 0.249792 1.343 826.23 1591.82 1340.4 0.55 0.9 588805 0.6 -7.03148e+07 -1.53699e+07 0.658262 4.54296e-05 1.48374e-11 0.199864 1.43612e-10 7.23066e-06 4.67686e-12 2.67147e-09 6.73259e-08 3.47963e-08 6.09173e-09 8.85071e-09 2.46803e-10 1.94943e-12 1.03036e-10 5.25421e-15 1.51306e-08 1.52149e-11 1.18519e-10 3.18167e-10 0.141821 5.16983e-08 1.08423e-16 1.40239e-14 2.55272e-11 2.4174e-16 3.89564e-07 3.25486e-08 6.47274e-10 
0.0490422 859.582 1012.5 1.04255 0.824933 4320 0.245096 1.343 831.153 1591.82 1340.4 0.55 0.9 610382 0.6 -7.92057e+07 -1.59413e+07 0.658251 6.60712e-05 5.51891e-11 0.199859 5.7147e-10 1.64537e-05 2.20117e-11 6.16937e-09 1.30474e-07 8.9277e-08 1.8114e-08 2.31045e-08 8.18755e-10 5.47057e-12 2.86394e-10 1.55046e-14 3.96938e-08 5.55742e-11 3.0534e-10 8.80346e-10 0.141806 1.20673e-07 1.02666e-15 5.45275e-14 1.22023e-10 1.21324e-15 8.07717e-07 7.68708e-08 1.77244e-09 
0.0492375 906.854 1069.19 1.1003 0.824933 4320 0.241632 1.343 834.764 1591.82 1340.4 0.55 0.9 633444 0.6 -8.86921e+07 -1.62335e+07 0.658235 9.74998e-05 1.98201e-10 0.19985 2.1442e-09 4.01495e-05 1.0296e-10 1.51247e-08 2.58346e-07 2.4983e-07 5.99631e-08 6.62643e-08 2.93216e-09 1.69677e-11 8.75746e-10 5.08141e-14 1.1423e-07 2.31224e-10 8.58197e-10 2.63628e-09 0.141775 3.1303e-07 9.64528e-15 2.2736e-13 5.55862e-10 6.86179e-15 1.77436e-06 1.95623e-07 5.32299e-09 
0.0493352 931.741 1098.9 1.13079 0.824933 4320 0.239319 1.343 836.584 1591.82 1340.4 0.55 0.9 645497 0.6 -9.37771e+07 -1.77155e+07 0.658223 0.000119501 3.92643e-10 0.199841 4.34295e-09 6.58189e-05 2.33287e-10 2.42222e-08 3.62884e-07 4.44992e-07 1.19363e-07 1.1904e-07 6.12034e-09 3.24171e-11 1.64524e-09 1.00554e-13 2.07914e-07 5.23655e-10 1.53066e-09 4.81817e-09 0.141746 5.26177e-07 3.50811e-14 5.22547e-13 1.31284e-09 1.81726e-14 2.73676e-06 3.23938e-07 9.77994e-09 
0.0494328 957.675 1129.6 1.16265 0.824933 4320 0.237017 1.343 838.413 1591.82 1340.4 0.55 0.9 658006 0.6 -9.88857e+07 -1.72826e+07 0.658208 0.000147058 7.75669e-10 0.199826 8.73138e-09 0.000110777 5.29064e-10 3.95411e-08 5.1117e-07 8.21086e-07 2.49656e-07 2.21869e-07 1.3181e-08 6.47771e-11 3.21756e-09 2.08836e-13 3.93361e-07 1.24532e-09 2.82545e-09 9.03372e-09 0.1417 9.18176e-07 1.27231e-13 1.23934e-12 3.05676e-09 5.11293e-14 4.30338e-06 5.5034e-07 1.86321e-08 
