#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0453313 410.153 448.617 0.481536 0.824933 4320 0.321264 1.343 700.684 1591.82 1340.4 0.55 0.9 368387 0.6 -5.37352e+06 -9.22735e+06 0.658284 1.4618e-07 1.77771e-20 0.199873 3.2314e-16 4.2147e-10 9.7788e-20 1.04244e-13 2.68277e-12 1.16449e-12 8.11409e-14 2.01648e-13 5.97838e-15 3.64958e-17 2.19522e-15 6.71429e-20 4.66077e-13 1.88637e-17 4.32611e-15 9.76275e-15 0.141843 1.02071e-12 1.34727e-25 1.21951e-19 3.84619e-18 2.15166e-24 6.75261e-11 1.27354e-12 1.21853e-14 
0.0461125 457.311 512.171 0.536904 0.824933 4320 0.304975 1.343 731.23 1591.82 1340.4 0.55 0.9 394534 0.6 -1.0554e+07 -1.17402e+07 0.658284 6.15061e-07 2.16034e-18 0.199872 3.52255e-15 5.03207e-09 5.91746e-18 1.384e-12 3.53926e-11 1.55851e-11 1.384e-12 3.10242e-12 7.94542e-14 5.64495e-16 3.38731e-14 1.18604e-18 6.30434e-12 6.41006e-16 5.81925e-14 1.30496e-13 0.141843 1.77639e-11 1.41255e-23 2.09118e-18 1.33138e-16 2.1199e-22 5.77158e-10 1.70169e-11 1.93465e-13 
0.0468937 527.148 602.615 0.618909 0.824933 4320 0.286706 1.343 761.071 1591.82 1340.4 0.55 0.9 432710 0.6 -2.01413e+07 -1.33985e+07 0.658283 2.47215e-06 3.10927e-16 0.199872 4.57449e-14 5.42386e-08 3.64328e-16 1.68876e-11 4.29019e-10 1.91764e-10 2.14335e-11 4.33794e-11 9.73505e-13 7.9566e-15 4.7712e-13 1.8493e-17 7.85571e-11 1.74509e-14 7.18787e-13 1.60382e-12 0.141843 2.75811e-10 1.37983e-21 3.25565e-17 4.95457e-15 1.74304e-20 4.59398e-09 2.08633e-10 2.79898e-12 
0.047675 627.563 727.345 0.736861 0.824933 4320 0.267702 1.343 788.674 1591.82 1340.4 0.55 0.9 486231 0.6 -3.60691e+07 -1.29799e+07 0.65828 9.11552e-06 4.36921e-14 0.199871 9.30304e-13 5.07441e-07 1.91133e-14 1.82678e-10 4.58217e-09 2.09365e-09 2.91225e-10 5.29072e-10 1.08011e-11 9.87992e-14 5.9165e-12 2.5193e-16 8.70412e-10 3.62267e-13 7.86777e-12 1.75876e-11 0.14184 3.54133e-09 1.51596e-19 4.5139e-16 1.87811e-13 1.16575e-18 3.28643e-08 2.25513e-09 3.57195e-11 
0.0484562 764.671 890.524 0.898077 0.824933 4320 0.254072 1.343 816.776 1591.82 1340.4 0.55 0.9 556393 0.6 -5.79104e+07 -1.26146e+07 0.658269 3.04794e-05 3.85875e-12 0.199867 3.5044e-11 4.07635e-06 1.10212e-12 1.72161e-09 4.03769e-08 2.00529e-08 3.43194e-09 5.48376e-09 1.17549e-10 1.07011e-12 6.39047e-11 2.96621e-15 8.48334e-09 6.18786e-12 7.54869e-11 1.74677e-10 0.141829 3.46591e-08 1.73211e-17 5.96536e-15 6.6051e-12 7.05511e-17 2.12488e-07 2.0849e-08 3.97603e-10 
0.0488469 845.943 987.854 0.993861 0.824933 4320 0.247307 1.343 829.263 1591.82 1340.4 0.55 0.9 596431 0.6 -7.2117e+07 -1.40196e+07 0.658255 5.86412e-05 3.80115e-11 0.199861 3.79796e-10 1.453e-05 1.46239e-11 6.46682e-09 1.22658e-07 8.29689e-08 1.68781e-08 2.31316e-08 6.74004e-10 4.9196e-12 2.91319e-10 1.43608e-14 3.59239e-08 4.36753e-11 3.13403e-10 8.23038e-10 0.14181 1.25175e-07 5.31066e-16 4.26823e-14 7.55898e-11 9.09426e-16 6.79783e-07 7.76339e-08 1.79424e-09 
0.0490422 890.531 1041.09 1.04656 0.824933 4320 0.242788 1.343 832.997 1591.82 1340.4 0.55 0.9 617985 0.6 -8.0576e+07 -1.45912e+07 0.658242 8.39381e-05 1.29705e-10 0.199853 1.38112e-09 3.19912e-05 6.28934e-11 1.4079e-08 2.21748e-07 2.05152e-07 4.82542e-08 5.78084e-08 2.15127e-09 1.32953e-11 7.75794e-10 4.0232e-14 9.11029e-08 1.59297e-10 7.76876e-10 2.21952e-09 0.141786 2.78792e-07 4.72067e-15 1.62309e-13 3.40343e-10 4.36493e-15 1.39042e-06 1.73107e-07 4.66695e-09 
0.0492375 938.561 1097.62 1.10351 0.824933 4320 0.239458 1.343 836.507 1591.82 1340.4 0.55 0.9 640935 0.6 -8.94617e+07 -1.49623e+07 0.658222 0.000121731 4.31444e-10 0.199838 4.78529e-09 7.5236e-05 2.6925e-10 3.22493e-08 4.05806e-07 5.5032e-07 1.52932e-07 1.57551e-07 7.38217e-09 3.95353e-11 2.25716e-09 1.24285e-13 2.52329e-07 6.55843e-10 2.08755e-09 6.37691e-09 0.141738 6.83033e-07 4.14032e-14 6.49288e-13 1.45933e-09 2.38114e-14 2.99739e-06 4.12842e-07 1.3215e-08 
0.0493352 963.79 1127.17 1.13352 0.824933 4320 0.237237 1.343 838.27 1591.82 1340.4 0.55 0.9 652914 0.6 -9.41455e+07 -1.64832e+07 0.658208 0.000147788 8.20111e-10 0.199823 9.25236e-09 0.000120602 5.80948e-10 4.95505e-08 5.47654e-07 9.53336e-07 2.95769e-07 2.73302e-07 1.48916e-08 7.34758e-11 4.09315e-09 2.36347e-13 4.47952e-07 1.4607e-09 3.60964e-09 1.12327e-08 0.141692 1.10612e-06 1.41639e-13 1.42799e-12 3.28137e-09 6.16064e-14 4.56278e-06 6.56625e-07 2.32904e-08 
0.0494328 990.033 1157.65 1.16484 0.824933 4320 0.235027 1.343 840.038 1591.82 1340.4 0.55 0.9 665334 0.6 -9.87814e+07 -1.62229e+07 0.65819 0.000180071 1.55988e-09 0.199798 1.77979e-08 0.000198063 1.25758e-09 7.7263e-08 7.40948e-07 1.70505e-06 5.9901e-07 4.89233e-07 3.08973e-08 1.42368e-10 7.68751e-09 4.6959e-13 8.23948e-07 3.39131e-09 6.43184e-09 2.01658e-08 0.141619 1.84719e-06 4.83123e-13 3.21614e-12 7.27981e-09 1.68772e-13 7.06344e-06 1.06709e-06 4.23084e-08 
0.0495305 1017.32 1189.09 1.19753 0.824933 4320 0.233384 1.343 841.807 1591.82 1340.4 0.55 0.9 678185 0.6 -1.03209e+08 -1.69308e+07 0.658169 0.000219922 2.96964e-09 0.199755 3.39583e-08 0.000329048 2.72101e-09 1.20415e-07 9.9938e-07 3.08657e-06 1.23479e-06 8.81411e-07 6.45478e-08 2.80667e-10 1.45728e-08 9.46971e-13 1.53742e-06 7.98944e-09 1.15667e-08 3.61124e-08 0.141503 3.10375e-06 1.62875e-12 7.16936e-12 1.58685e-08 4.78244e-13 1.10225e-05 1.74075e-06 7.71026e-08 
0.0495793 1031.38 1205.17 1.21443 0.824933 4320 0.232287 1.343 842.691 1591.82 1340.4 0.55 0.9 684792 0.6 -1.05348e+08 -1.87842e+07 0.658157 0.000243464 4.15047e-09 0.199722 4.7307e-08 0.000428531 4.0505e-09 1.50413e-07 1.16172e-06 4.20564e-06 1.81258e-06 1.19137e-06 9.49279e-08 4.01778e-10 2.02966e-08 1.37005e-12 2.13179e-06 1.24978e-08 1.56687e-08 4.84475e-08 0.141418 4.03298e-06 3.07919e-12 1.08161e-11 2.37008e-08 8.27045e-13 1.38715e-05 2.23109e-06 1.0454e-07 
0.0496281 1045.76 1221.53 1.23177 0.824933 4320 0.231192 1.343 843.576 1591.82 1340.4 0.55 0.9 691555 0.6 -1.07369e+08 -1.95863e+07 0.658145 0.00026972 5.80743e-09 0.199676 6.58857e-08 0.000561611 6.04576e-09 1.88289e-07 1.35339e-06 5.77994e-06 2.7001e-06 1.62021e-06 1.40692e-07 5.8225e-10 2.85096e-08 2.00609e-12 2.9843e-06 1.97227e-08 2.1376e-08 6.51789e-08 0.141307 5.26527e-06 5.81903e-12 1.63944e-11 3.5323e-08 1.45355e-12 1.75247e-05 2.87042e-06 1.42462e-07 
0.049677 1060.51 1238.16 1.24959 0.824933 4320 0.230098 1.343 844.461 1591.82 1340.4 0.55 0.9 698489 0.6 -1.09226e+08 -2.0571e+07 0.658134 0.000298975 8.14252e-09 0.199612 9.16622e-08 0.000739075 9.04839e-09 2.35742e-07 1.58e-06 7.98371e-06 4.05716e-06 2.20718e-06 2.09241e-07 8.49571e-10 4.01902e-08 2.95427e-12 4.2002e-06 3.12645e-08 2.92619e-08 8.7666e-08 0.141162 6.88e-06 1.09934e-11 2.4772e-11 5.24484e-08 2.58477e-12 2.21964e-05 3.69715e-06 1.94267e-07 
0.0497258 1075.65 1255.09 1.26796 0.824933 4320 0.229005 1.343 845.346 1591.82 1340.4 0.55 0.9 705612 0.6 -1.10866e+08 -2.17772e+07 0.658126 0.000331539 1.1437e-08 0.199523 1.27324e-07 0.000974964 1.35769e-08 2.9468e-07 1.84867e-06 1.10526e-05 6.12207e-06 3.00057e-06 3.11361e-07 1.24258e-09 5.66325e-08 4.35453e-12 5.92361e-06 4.96007e-08 4.00746e-08 1.17609e-07 0.140973 8.96626e-06 2.07301e-11 3.71036e-11 7.75066e-08 4.63319e-12 2.81568e-05 4.75634e-06 2.64107e-07 
0.0497746 1091.24 1272.33 1.28694 0.824933 4320 0.227911 1.343 846.231 1591.82 1340.4 0.55 0.9 712948 0.6 -1.12229e+08 -2.32463e+07 0.658122 0.00036775 1.60881e-08 0.199401 1.76519e-07 0.00128748 2.04237e-08 3.67176e-07 2.16839e-06 1.53028e-05 9.24784e-06 4.05779e-06 4.62595e-07 1.81491e-09 7.95046e-08 6.39935e-12 8.3495e-06 7.85068e-08 5.47764e-08 1.57094e-07 0.140728 1.16181e-05 3.89757e-11 5.485e-11 1.1393e-07 8.34677e-12 3.57474e-05 6.09929e-06 3.56865e-07 
0.0498234 1107.34 1289.89 1.30662 0.824933 4320 0.226817 1.343 847.117 1591.82 1340.4 0.55 0.9 720528 0.6 -1.13242e+08 -2.5021e+07 0.658126 0.000407978 2.26603e-08 0.199232 2.44212e-07 0.00170009 3.08085e-08 4.55377e-07 2.55037e-06 2.11556e-05 1.39533e-05 5.44373e-06 6.85101e-07 2.63822e-09 1.10885e-07 9.34512e-12 1.1738e-05 1.23633e-07 7.45826e-08 2.08629e-07 0.140408 1.49264e-05 7.30334e-11 7.97404e-11 1.66563e-07 1.50783e-11 4.54005e-05 7.78215e-06 4.78018e-07 
0.0498723 1124.05 1307.79 1.32713 0.824933 4320 0.225722 1.343 848.004 1591.82 1340.4 0.55 0.9 728391 0.6 -1.13818e+08 -2.7144e+07 0.658145 0.000452622 3.19611e-08 0.198999 3.37196e-07 0.00224292 4.66266e-08 5.61349e-07 3.00834e-06 2.91674e-05 2.09947e-05 7.22704e-06 1.01011e-06 3.80409e-09 1.53253e-07 1.35191e-11 1.64308e-05 1.93264e-07 1.00997e-07 2.75166e-07 0.139993 1.89654e-05 1.36412e-10 1.13641e-10 2.42264e-07 2.72673e-11 5.76662e-05 9.86323e-06 6.33331e-07 
0.0499211 1141.48 1326.08 1.34863 0.824933 4320 0.224623 1.343 848.892 1591.82 1340.4 0.55 0.9 736590 0.6 -1.13856e+08 -2.96546e+07 0.658187 0.000502119 4.51523e-08 0.198679 4.64845e-07 0.00295434 7.08526e-08 6.86837e-07 3.55897e-06 4.00679e-05 3.14641e-05 9.47315e-06 1.48116e-06 5.42204e-09 2.09387e-07 1.93147e-11 2.28688e-05 2.99261e-07 1.35836e-07 3.60101e-07 0.139456 2.37751e-05 2.54155e-10 1.58287e-10 3.50809e-07 4.9301e-11 7.32478e-05 1.23982e-05 8.28344e-07 
0.0499699 1159.79 1344.76 1.37133 0.824933 4320 0.223521 1.343 849.783 1591.82 1340.4 0.55 0.9 745191 0.6 -1.13234e+08 -3.25849e+07 0.658263 0.000556937 6.3918e-08 0.198239 6.4021e-07 0.00388295 1.0821e-07 8.32908e-07 4.22212e-06 5.48059e-05 4.69215e-05 1.22334e-05 2.15826e-06 7.61006e-09 2.82115e-07 2.71638e-11 3.16088e-05 4.58158e-07 1.81229e-07 4.67258e-07 0.138763 2.93369e-05 4.72914e-10 2.14841e-10 5.06269e-07 8.90452e-11 9.30481e-05 1.54334e-05 1.06762e-06 
0.0500188 1179.21 1363.89 1.39553 0.824933 4320 0.222413 1.343 850.675 1591.82 1340.4 0.55 0.9 754280 0.6 -1.11807e+08 -3.59534e+07 0.658393 0.00061758 9.0717e-08 0.197639 8.8166e-07 0.00508974 1.66294e-07 9.99465e-07 5.02129e-06 7.46072e-05 6.95683e-05 1.55296e-05 3.12315e-06 1.04728e-08 3.73855e-07 3.74686e-11 4.33386e-05 6.92259e-07 2.39587e-07 6.00865e-07 0.13787 3.55456e-05 8.80233e-10 2.83269e-10 7.29149e-07 1.60564e-10 0.00011823 1.89957e-05 1.35374e-06 
0.0500676 1199.99 1383.49 1.42158 0.824933 4320 0.221297 1.343 851.572 1591.82 1340.4 0.55 0.9 763967 0.6 -1.09402e+08 -3.97563e+07 0.658602 0.000684584 1.29164e-07 0.196823 1.2153e-06 0.00665045 2.57484e-07 1.18461e-06 5.98412e-06 0.000101045 0.000102466 1.93357e-05 4.48589e-06 1.40625e-08 4.8587e-07 5.04752e-11 5.8884e-05 1.03046e-06 3.13513e-07 7.65549e-07 0.136724 4.21793e-05 1.64189e-09 3.61585e-10 1.04972e-06 2.88924e-10 0.000150294 2.30814e-05 1.68613e-06 
0.0501164 1222.51 1403.63 1.44996 0.824933 4320 0.220173 1.343 852.472 1591.82 1340.4 0.55 0.9 774390 0.6 -1.05817e+08 -4.39535e+07 0.658924 0.000758511 1.84597e-07 0.19572 1.67849e-06 0.00865802 4.02232e-07 1.38392e-06 7.14317e-06 0.000136129 0.000149797 2.35562e-05 6.39272e-06 1.83221e-08 6.1723e-07 6.60765e-11 7.92048e-05 1.50823e-06 4.05645e-07 9.66407e-07 0.135258 4.88731e-05 3.07486e-09 4.45076e-10 1.51319e-06 5.18648e-10 0.000191164 2.76443e-05 2.05983e-06 
0.0501652 1247.22 1424.34 1.48128 0.824933 4320 0.219039 1.343 853.378 1591.82 1340.4 0.55 0.9 785720 0.6 -1.0081e+08 -4.71522e+07 0.659409 0.000839938 2.64919e-07 0.194238 2.32487e-06 0.0112246 6.34775e-07 1.58962e-06 8.53688e-06 0.000182415 0.00021715 2.80091e-05 9.03489e-06 2.30189e-08 7.6355e-07 8.35643e-11 0.000105372 2.16574e-06 5.184e-07 1.20918e-06 0.133393 5.51078e-05 5.78953e-09 5.25807e-10 2.18767e-06 9.28412e-10 0.000243285 3.25854e-05 2.46435e-06 
0.0502141 1274.69 1445.67 1.51629 0.824933 4320 0.218184 1.343 854.29 1591.82 1340.4 0.55 0.9 798162 0.6 -9.41259e+07 -5.12684e+07 0.66012 0.000929434 3.81772e-07 0.192261 3.23115e-06 0.0144829 1.01291e-06 1.79005e-06 1.02107e-05 0.000243147 0.000311784 3.24167e-05 1.26571e-05 2.76949e-08 9.158e-07 1.01436e-10 0.000138516 3.04273e-06 6.53612e-07 1.50033e-06 0.131032 6.02301e-05 1.09525e-08 5.92965e-10 3.17556e-06 1.65618e-09 0.000309709 3.77514e-05 2.88297e-06 
0.0502385 1289.74 1456.59 1.53555 0.824933 4320 0.217608 1.343 854.748 1591.82 1340.4 0.55 0.9 804904 0.6 -8.99997e+07 -5.52459e+07 0.660595 0.00097771 4.60791e-07 0.191026 3.82693e-06 0.0164419 1.29045e-06 1.88295e-06 1.11797e-05 0.000280715 0.000373142 3.44796e-05 1.49642e-05 2.97881e-08 9.89234e-07 1.0996e-10 0.000158244 3.57769e-06 7.30395e-07 1.66711e-06 0.129613 6.21168e-05 1.524e-08 6.1739e-10 3.84791e-06 2.21732e-09 0.000349945 4.03604e-05 3.0894e-06 
0.0502629 1305.84 1467.69 1.5562 0.824933 4320 0.217028 1.343 855.208 1591.82 1340.4 0.55 0.9 812051 0.6 -8.53224e+07 -5.73947e+07 0.661171 0.0010283 5.56867e-07 0.189591 4.5393e-06 0.0186539 1.65081e-06 1.96769e-06 1.22491e-05 0.00032412 0.000446288 3.63783e-05 1.76713e-05 3.15839e-08 1.05795e-06 1.17633e-10 0.000180363 4.18205e-06 8.13615e-07 1.85024e-06 0.128012 6.33914e-05 2.12568e-08 6.331e-10 4.67318e-06 2.96999e-09 0.000395554 4.29504e-05 3.28934e-06 
0.0502873 1323.12 1478.97 1.57841 0.824933 4320 0.216444 1.343 855.67 1591.82 1340.4 0.55 0.9 819644 0.6 -8.00457e+07 -5.93421e+07 0.661867 0.00108124 6.73939e-07 0.187929 5.39173e-06 0.0211448 2.121e-06 2.04139e-06 1.34274e-05 0.000374217 0.000533065 3.80532e-05 2.08335e-05 3.29639e-08 1.11909e-06 1.23995e-10 0.000205021 4.85509e-06 9.03176e-07 2.05155e-06 0.126209 6.39462e-05 2.97393e-08 6.38393e-10 5.68856e-06 3.97853e-09 0.00044714 4.54896e-05 3.47849e-06 
0.0503117 1341.71 1490.45 1.60237 0.824933 4320 0.215856 1.343 856.134 1591.82 1340.4 0.55 0.9 827728 0.6 -7.41192e+07 -6.10068e+07 0.662702 0.0011366 8.16725e-07 0.18601 6.41248e-06 0.0239417 2.73719e-06 2.10103e-06 1.47239e-05 0.000431976 0.000635463 3.94434e-05 2.45116e-05 3.38154e-08 1.1696e-06 1.28613e-10 0.000232345 5.59307e-06 9.98802e-07 2.27314e-06 0.124182 6.36859e-05 4.1734e-08 6.31997e-10 6.94058e-06 5.32771e-09 0.000505335 4.79452e-05 3.65239e-06 
0.0503361 1361.77 1502.13 1.62827 0.824933 4320 0.215265 1.343 856.6 1591.82 1340.4 0.55 0.9 836346 0.6 -6.749e+07 -6.22935e+07 0.663697 0.00119437 9.90922e-07 0.183802 7.63494e-06 0.0270723 3.54809e-06 2.1435e-06 1.61473e-05 0.000498496 0.000755569 4.04905e-05 2.87713e-05 3.4044e-08 1.20642e-06 1.31108e-10 0.000262419 6.38831e-06 1.09999e-06 2.51738e-06 0.12191 6.25368e-05 5.87374e-08 6.13248e-10 8.48729e-06 7.12847e-09 0.000570777 5.02848e-05 3.80668e-06 
0.0503605 1383.44 1514.02 1.6563 0.824933 4320 0.214669 1.343 857.068 1591.82 1340.4 0.55 0.9 845540 0.6 -6.01038e+07 -6.30925e+07 0.664878 0.00125455 1.2034e-06 0.181272 9.09821e-06 0.0305645 4.61941e-06 2.16585e-06 1.77059e-05 0.000575009 0.000895497 4.11424e-05 3.36809e-05 3.35879e-08 1.22676e-06 1.31202e-10 0.000295277 7.22853e-06 1.20596e-06 2.78684e-06 0.119372 6.04581e-05 8.28931e-08 5.82272e-10 1.0401e-05 9.52501e-09 0.000644084 5.24776e-05 3.93754e-06 
0.050385 1406.87 1526.11 1.68668 0.824933 4320 0.214069 1.343 857.538 1591.82 1340.4 0.55 0.9 855351 0.6 -5.19051e+07 -6.32791e+07 0.66627 0.00131711 1.46246e-06 0.178383 1.08477e-05 0.0344453 6.04006e-06 2.1655e-06 1.94058e-05 0.000662888 0.00105728 4.13572e-05 3.93088e-05 3.24308e-08 1.22838e-06 1.28764e-10 0.000330877 8.09636e-06 1.31557e-06 3.08418e-06 0.116544 5.74528e-05 1.17274e-07 5.40095e-10 1.27714e-05 1.27029e-08 0.000725813 5.44947e-05 4.04205e-06 
0.0504094 1432.23 1538.41 1.71962 0.824933 4320 0.213466 1.343 858.01 1591.82 1340.4 0.55 0.9 865815 0.6 -4.28381e+07 -6.27143e+07 0.667901 0.00138195 1.77806e-06 0.175101 1.29357e-05 0.0387405 7.9304e-06 2.14052e-06 2.12499e-05 0.000763638 0.00124274 4.11072e-05 4.57201e-05 3.06103e-08 1.20993e-06 1.23844e-10 0.000369077 8.96935e-06 1.42723e-06 3.41195e-06 0.113407 5.35761e-05 1.66291e-07 4.88665e-10 1.57093e-05 1.68985e-08 0.000816418 5.63094e-05 4.1188e-06 
0.0504338 1459.66 1550.92 1.75532 0.824933 4320 0.212859 1.343 858.483 1591.82 1340.4 0.55 0.9 876964 0.6 -3.28478e+07 -6.12464e+07 0.669798 0.00144893 2.16217e-06 0.171389 1.54215e-05 0.043473 1.04536e-05 2.08992e-06 2.32358e-05 0.000878883 0.00145326 4.03816e-05 5.29717e-05 2.82202e-08 1.17125e-06 1.1668e-10 0.000409608 9.82047e-06 1.53885e-06 3.77217e-06 0.109939 4.8941e-05 2.36277e-07 4.30715e-10 1.93507e-05 2.24081e-08 0.000916185 5.78958e-05 4.16836e-06 
