#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.00234375 300 300 0.57483 0.11875 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 363233 0.6 0 5.64689e-19 0.767091 -6.88637e-33 -5.34567e-37 0.232909 -1.13962e-30 -1.66845e-30 1.28362e-29 -8.85256e-30 -3.1358e-31 5.94496e-32 -5.75958e-41 1.96351e-37 1.15735e-35 -2.54625e-51 -3.09622e-48 7.49281e-49 -1.05203e-52 -1.89128e-38 -6.91852e-48 -3.63779e-59 1.65289e-11 1.18564e-36 8.03635e-32 2.41477e-42 -3.89962e-33 -1.38335e-45 -8.58145e-36 -1.67963e-40 1.17495e-43 
0.0028125 300 300 0.557234 0.1225 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 358967 0.6 0 9.79999e-08 0.767091 -3.23947e-32 -1.76064e-36 0.232909 -3.28597e-30 -4.02674e-30 3.02475e-29 -2.0902e-29 -7.62807e-31 3.81025e-31 -6.29319e-41 1.21152e-37 6.92208e-35 -2.54633e-51 -3.09741e-48 7.49281e-49 -1.05123e-52 -9.21097e-38 -6.91853e-48 -4.42345e-59 1.65289e-11 -4.57587e-37 5.95577e-32 4.20241e-42 1.72239e-31 -4.55616e-45 -7.9866e-36 -9.96028e-40 5.96583e-44 
0.00328125 300 300 0.540682 0.12625 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 354878 0.6 0 -9.79999e-08 0.767091 -1.39371e-31 -1.14281e-35 0.232909 -7.2608e-30 -8.38204e-30 6.35214e-29 -4.31733e-29 -3.90414e-30 2.42129e-30 -8.31289e-41 -4.46344e-38 4.87021e-34 -2.54721e-51 -3.11039e-48 7.49281e-49 -1.03773e-52 -2.07683e-37 -6.91853e-48 -9.70422e-59 1.65289e-11 -3.4968e-36 4.37998e-32 1.58665e-41 1.31619e-30 -2.95736e-44 -2.63621e-35 -6.66016e-39 -4.68461e-44 
0.00375 300 300 0.525085 0.13 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 350952 0.6 0 2.7048e-05 0.767091 -5.7144e-31 -8.64265e-35 0.232909 -1.41331e-29 -1.5899e-29 1.28178e-28 -8.16197e-29 -2.61825e-29 1.55381e-29 -1.82642e-40 -2.84079e-37 3.21202e-33 -2.55627e-51 -3.24447e-48 7.49282e-49 -8.42596e-53 -3.07341e-37 -6.91853e-48 -4.33888e-58 1.65289e-11 -7.02824e-36 3.19086e-32 8.95733e-41 9.10526e-30 -2.23654e-43 -1.86935e-34 -4.44567e-38 -1.69791e-43 
0.00421875 300 300 0.510363 0.13375 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 347180 0.6 0 9.79999e-08 0.767091 -2.21605e-30 -6.04923e-34 0.232909 -2.56727e-29 -2.84761e-29 2.73716e-28 -1.45909e-28 -1.67291e-28 9.0961e-29 -7.25952e-40 -4.45894e-37 1.89005e-32 -2.63945e-51 -4.47528e-48 7.49282e-49 1.81119e-52 -2.02103e-37 -6.9184e-48 -2.35261e-57 1.65289e-11 -7.02824e-36 2.26749e-32 5.07421e-40 5.65083e-29 -1.56541e-42 -1.16056e-33 -2.6963e-37 -1.69791e-43 
0.0046875 300 300 0.496444 0.1375 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 343551 0.6 0 -9.79999e-08 0.767091 -7.9173e-30 -3.60727e-33 0.232909 -4.54014e-29 -4.98699e-29 6.75206e-28 -2.55126e-28 -9.17422e-28 4.57815e-28 -3.4513e-39 -5.54172e-37 9.51928e-32 -3.30222e-51 -1.42827e-47 7.49284e-49 3.46586e-51 -1.31697e-37 -6.91712e-48 -1.17243e-56 1.65289e-11 -7.02824e-36 1.3924e-32 2.53343e-39 2.98347e-28 -9.33484e-42 -5.90475e-33 -1.40641e-36 -1.69791e-43 
0.00515625 300 300 0.483265 0.14125 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 340056 0.6 0 2.4264e-21 0.767091 -2.49378e-29 -1.66535e-32 0.232909 -8.11149e-29 -8.85287e-29 1.85797e-27 -4.52304e-28 -4.01099e-27 1.88294e-27 -1.46507e-38 -6.25924e-37 3.91472e-31 -7.76585e-51 -8.03341e-47 7.49288e-49 3.65979e-50 -8.50506e-38 -6.9083e-48 -4.95577e-56 1.65289e-11 -7.02823e-36 1.39176e-34 1.05917e-38 1.24983e-27 -4.30956e-41 -2.4034e-32 -6.01352e-36 -1.6979e-43 
0.005625 300 300 0.470766 0.145 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 336687 0.6 0 9.79999e-08 0.767091 -6.5561e-29 -4.99199e-32 0.232909 -1.48189e-28 -1.61392e-28 4.92887e-27 -8.24021e-28 -1.28599e-26 6.04884e-27 -4.96212e-38 -6.73016e-37 1.25737e-30 -3.18194e-50 -4.3627e-46 7.49296e-49 2.60484e-49 -5.44408e-38 -6.86338e-48 -1.72528e-55 1.65289e-11 -7.02823e-36 -2.77683e-32 3.60556e-38 3.79382e-27 -1.29182e-40 -7.372e-32 -2.02286e-35 -1.6979e-43 
0.00609375 300 300 0.458898 0.14875 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 333436 0.6 0 -9.79999e-08 0.767091 -1.44191e-28 -1.0851e-31 0.232909 -2.71892e-28 -2.96575e-28 1.15987e-26 -1.51432e-27 -3.18337e-26 1.55835e-26 -1.35722e-37 -7.03634e-37 3.23893e-30 -1.34429e-49 -1.95465e-45 7.49311e-49 1.24345e-48 -3.45433e-38 -6.68688e-48 -5.01439e-55 1.65289e-11 -7.02823e-36 -7.88712e-32 1.0148e-37 8.79659e-27 -2.808e-40 -1.77612e-31 -5.49459e-35 -1.6979e-43 
0.0065625 300 300 0.447614 0.1525 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 330297 0.6 0 9.79999e-08 0.767091 -2.72969e-28 -1.89207e-31 0.232909 -4.87761e-28 -5.33733e-28 2.39415e-26 -2.72659e-27 -6.49552e-26 3.3647e-26 -3.12395e-37 -7.23356e-37 6.99272e-30 -4.85292e-49 -7.1466e-45 7.4934e-49 4.27774e-48 -2.17291e-38 -6.13462e-48 -1.25305e-54 1.65289e-11 -7.02822e-36 -1.57912e-31 2.43587e-37 1.66645e-26 -4.89629e-40 -3.55863e-31 -1.258e-34 -1.6979e-43 
