#x u T Ts N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3
0.04042827295 0.3458712155 300.3370993 300.434187 0.6490772517 2.618831569e-17 8.114926332e-53 0.197077163 4.342368984e-37 1.099753122e-38 2.008316778e-42 1.93248852e-43 2.910692983e-34 2.518830822e-41 5.088603463e-49 7.103337994e-48 2.250917824e-44 5.399511562e-51 1.072192989e-49 3.057169911e-56 1.780040707e-43 1.422705124e-51 8.281191685e-46 5.366369942e-46 0.1538455853 2.188898774e-50 8.523807401e-52 1.014483628e-52 1.507963082e-41 1.669173039e-61 4.100729664e-32 3.597504301e-43 4.237424153e-50
0.04056144399 0.34591321 300.3753032 300.4835235 0.6490772517 4.144858322e-17 3.048870361e-52 0.197077163 1.038548448e-36 3.141503641e-38 4.812108072e-42 2.395215796e-43 2.921366764e-34 6.558160746e-41 1.243284682e-48 2.572201598e-47 6.530658982e-44 1.960807246e-50 3.893618446e-49 1.218345059e-55 5.721363879e-43 5.305177481e-51 2.676247013e-45 1.72609125e-45 0.1538455853 8.769463115e-50 2.431332553e-51 2.62884278e-52 3.950140625e-41 6.278898084e-61 9.653087253e-32 1.157133056e-42 1.571442348e-49
0.04069274705 0.3459593455 300.4172315 300.5376835 0.6490772517 6.526006646e-17 1.131310591e-51 0.197077163 2.463409896e-36 9.021135355e-38 1.143731087e-41 3.827634088e-43 2.93203416e-34 1.693181849e-40 3.059561943e-48 9.218884789e-47 1.916559942e-43 7.047608591e-50 1.399459272e-48 4.803900787e-55 1.821047724e-42 1.955430066e-50 8.564449396e-45 5.497887672e-45 0.1538455853 3.476054668e-49 6.866123703e-51 6.760962443e-52 1.024836738e-40 2.333119037e-60 2.256409946e-31 3.685654941e-42 5.767476991e-49
0.04082220832 0.3460099564 300.4631808 300.5970522 0.6490772517 1.022209483e-16 4.144808517e-51 0.197077163 5.795295938e-36 2.599159915e-37 2.696638307e-41 8.271081785e-43 2.942709091e-34 4.335979144e-40 7.640527424e-48 3.270369822e-46 5.653801413e-43 2.507201702e-49 4.97860604e-48 1.874146922e-54 5.739990745e-42 7.124793408e-50 2.714115731e-44 1.734174382e-44 0.1538455853 1.363262255e-48 1.919842299e-50 1.726539547e-51 2.633586205e-40 8.56149086e-60 5.234173137e-31 1.162548478e-41 2.09497146e-48
0.04094985364 0.3460653968 300.5134649 300.6620374 0.6490772517 1.592962633e-16 1.499307246e-50 0.197077163 1.352267453e-35 7.499203838e-37 6.307492028e-41 2.197287451e-42 2.953406805e-34 1.101727306e-39 1.954867586e-47 1.148350727e-45 1.671031758e-42 8.828592028e-49 1.753113104e-47 7.23455568e-54 1.791781516e-41 2.566375352e-49 8.51782278e-44 5.417141478e-44 0.1538455853 5.290104644e-48 5.315404713e-50 4.380321592e-51 6.703806741e-40 3.102463129e-59 1.204633401e-30 3.631517362e-41 7.531629776e-48
0.04107570849 0.3461260413 300.5684154 300.73307 0.6490772517 2.469807589e-16 5.355046607e-50 0.197077163 3.129799619e-35 2.162809441e-36 1.463696971e-40 6.38659163e-42 2.96414446e-34 2.778600386e-39 5.178930001e-47 3.991401536e-45 4.937652413e-42 3.07724607e-48 6.110555787e-47 2.76332087e-53 5.539348631e-41 9.139371483e-49 2.647376531e-43 1.675883043e-43 0.1538455853 2.03120539e-47 1.457317501e-49 1.104791043e-50 1.690467537e-39 1.11028836e-58 2.750466859e-30 1.123469777e-40 2.679983324e-47
0.04119979797 0.3461922854 300.628382 300.8106044 0.6490772517 3.810051895e-16 1.888696877e-49 0.197077163 7.185487193e-35 6.224926682e-36 3.370012278e-40 1.907701358e-41 2.974942619e-34 6.95869517e-39 1.433903974e-46 1.373293291e-44 1.456241114e-41 1.061733132e-47 2.108307034e-46 1.044418153e-52 1.69608572e-40 3.218037485e-48 8.149015033e-43 5.134862525e-43 0.1538455853 7.717215975e-47 3.956847511e-49 2.772284511e-50 4.223123739e-39 3.924481548e-58 6.230166817e-30 3.442280987e-40 9.438891484e-47
0.04132214684 0.346264546 300.6937329 300.8951192 0.6490772517 5.848266171e-16 6.578634457e-49 0.197077163 1.63644092e-34 1.785466719e-35 7.698803453e-40 5.715577789e-41 2.985829348e-34 1.731368073e-38 4.169719929e-46 4.677371549e-44 4.280924654e-41 3.626306507e-47 7.200837277e-46 3.906190392e-52 5.143608535e-40 1.120404624e-47 2.484346178e-42 1.558263414e-42 0.1538455853 2.901329622e-46 1.06402544e-48 6.927628317e-50 1.045279805e-38 1.370251739e-57 1.4000513e-29 1.044619749e-39 3.29055405e-46
0.04144277954 0.3463432618 300.7648554 300.9871178 0.6490772517 8.932435654e-16 2.263270502e-48 0.197077163 3.697152847e-34 5.097513113e-35 1.745228088e-39 1.703283677e-40 2.996851832e-34 4.282016311e-38 1.271771792e-45 1.577083351e-43 1.252983624e-40 1.226092116e-46 2.434678314e-45 1.445707292e-51 1.545021248e-39 3.857430926e-47 7.501564421e-42 4.683764736e-42 0.1538455853 1.079382258e-45 2.833952587e-48 1.725858049e-49 2.563499143e-38 4.726604544e-57 3.121430144e-29 3.139874773e-39 1.135505875e-45
0.04156172012 0.3464288941 300.842156 301.0871284 0.6490772517 1.357616383e-15 7.691667223e-48 0.197077163 8.286589738e-34 1.447219248e-34 3.925945903e-39 5.034896097e-40 3.008109398e-34 1.053344261e-37 4.039371308e-45 5.264231273e-43 3.647970551e-40 4.103972252e-46 8.149348742e-45 5.295014647e-51 4.59687531e-39 1.313382915e-46 2.243568356e-41 1.394461296e-41 0.1538455853 3.973811415e-45 7.476551835e-48 4.292153068e-49 6.229678723e-38 1.610986743e-56 6.904705718e-29 9.34810633e-39 3.878779265e-45
0.04167899232 0.3465219267 300.9260607 301.1957051 0.6490772517 2.053365963e-15 2.582540755e-47 0.197077163 1.842654366e-33 4.082651243e-34 8.764470897e-39 1.474968528e-39 3.019847098e-34 2.578987029e-37 1.322261101e-44 1.739626289e-42 1.055654764e-39 1.359945648e-45 2.700474242e-44 1.919223039e-50 1.35477711e-38 4.422674928e-46 6.646443824e-41 4.112348816e-41 0.1538455853 1.447787429e-44 1.953928605e-47 1.067266557e-48 1.500237096e-37 5.426189049e-56 1.515430139e-28 2.756811474e-38 1.311592391e-44
0.04179461955 0.3466228666 301.0170158 301.3134275 0.6490772517 3.090688912e-15 8.567999897e-47 0.197077163 4.065272282e-33 1.143707484e-33 1.941881207e-38 4.280991627e-39 3.032718959e-34 6.289324722e-37 4.413628694e-44 5.691550741e-42 3.034490829e-39 4.461566936e-45 8.859432439e-44 6.884409013e-50 3.955167032e-38 1.473023508e-45 1.950368244e-40 1.201324258e-40 0.1538455853 5.220108314e-44 5.058771003e-47 2.658178939e-48 3.580517227e-37 1.806459978e-55 3.300224174e-28 8.053363968e-38 4.390494971e-44
0.04190862488 0.3467322441 301.1154872 301.4409015 0.6490772517 4.629789319e-15 2.809211204e-46 0.197077163 8.898792207e-33 3.180118591e-33 4.270331865e-38 1.230963156e-38 3.048522114e-34 1.528884407e-36 1.488729599e-43 1.843621117e-41 8.66013207e-39 1.449154561e-44 2.87761836e-43 2.444004694e-49 1.143848472e-37 4.852839554e-45 5.669381056e-40 3.476417537e-40 0.1538455853 1.862699402e-43 1.29759989e-46 6.645081623e-48 8.469407262e-37 5.945204852e-55 7.131573193e-28 2.330499325e-37 1.45496076e-43
0.04202103106 0.3468506131 301.2219616 301.5787594 0.6490772517 6.902418955e-15 9.104037833e-46 0.197077163 1.932795585e-32 8.773351537e-33 9.321143194e-38 3.506582189e-38 3.07222525e-34 3.707773421e-36 5.039658337e-43 5.912779246e-41 2.452807569e-38 4.660321729e-44 9.254104242e-43 8.587020707e-49 3.277128639e-37 1.581518863e-44 1.632528318e-39 9.965964831e-40 0.1538455853 6.57817926e-43 3.297816615e-46 1.671090444e-47 1.985689306e-36 1.934594861e-54 1.529252227e-27 6.680921612e-37 4.773362958e-43
0.04213186051 0.3469785514 301.3369458 301.7276599 0.6490772517 1.024218276e-14 2.916798912e-45 0.197077163 4.165544774e-32 2.400809135e-32 2.019630967e-37 9.896243351e-38 3.117520623e-34 8.977858304e-36 1.703970961e-42 1.877599122e-40 6.892306473e-38 1.483895173e-43 2.946603563e-42 2.986061718e-48 9.301527247e-37 5.098889768e-44 4.656996777e-39 2.830327252e-39 0.1538455853 2.29921285e-42 8.304866109e-46 4.237516706e-47 4.614771068e-36 6.22563602e-54 3.254184138e-27 1.897377129e-36 1.550404309e-42
0.04224113537 0.3471166609 301.4609673 301.8882884 0.6490772517 1.512695928e-14 9.240319707e-45 0.197077163 8.908532249e-32 6.51516821e-32 4.344071957e-37 2.767046249e-37 3.221876342e-34 2.172165524e-35 5.735884546e-42 5.903606383e-40 1.920964714e-37 4.678306985e-43 9.289817963e-42 1.027735398e-47 2.615562619e-36 1.626411203e-43 1.316088882e-38 7.963387114e-39 0.1538455853 7.953785314e-42 2.072477327e-45 1.086051707e-46 1.063161163e-35 1.981713958e-53 6.87213311e-27 5.33844562e-36 4.985681807e-42
0.04234887743 0.3472655672 301.5945743 302.0613566 0.6490772517 2.223797599e-14 2.89513904e-44 0.197077163 1.890628575e-31 1.753068984e-31 9.276221252e-37 7.665411106e-37 3.486958056e-34 5.255121645e-35 1.918258318e-41 1.838006532e-39 5.309375532e-37 1.460441467e-42 2.900031018e-41 3.501065917e-47 7.286855466e-36 5.132976396e-43 3.684785983e-38 2.219814226e-38 0.1538455853 2.72332921e-41 5.125409567e-45 2.819264314e-46 2.428217054e-35 6.2411318e-53 1.440271774e-26 1.488105135e-35 1.587357371e-41
0.04245510818 0.3474259205 301.7383355 302.2476032 0.6490772517 3.254166517e-14 8.973410914e-44 0.197077163 3.981887998e-31 4.676549616e-31 1.966623965e-36 2.103976689e-36 4.186149268e-34 1.272046779e-34 6.365070608e-41 5.66635016e-39 1.45502882e-36 4.514410556e-42 8.964365188e-41 1.180498876e-46 2.011375896e-35 1.602961326e-42 1.022116863e-37 6.130650939e-38 0.1538455853 9.229286322e-41 1.256260323e-44 7.424918174e-46 5.498505112e-35 1.945191511e-52 2.995832967e-26 4.109827246e-35 5.003877277e-41
0.04255984885 0.3475983944 301.8928401 302.4477931 0.6490772517 4.740251653e-14 2.752116598e-43 0.197077163 8.322839317e-31 1.236708331e-30 4.139756975e-36 5.721978829e-36 6.047846249e-34 3.082119998e-34 2.093749118e-40 1.729807632e-38 3.953249069e-36 1.381817531e-41 2.743905725e-40 3.939914638e-46 5.500954887e-35 4.953617204e-42 2.809075138e-37 1.677571522e-37 0.1538455853 3.095905175e-40 3.051924081e-44 1.985899073e-45 1.234524431e-34 6.001517151e-52 6.184828229e-26 1.124599839e-34 1.561821367e-40
0.04266312032 0.347783687 302.0586976 302.6627173 0.6490772517 6.873788209e-14 8.354602472e-43 0.197077163 1.726514804e-30 3.241882114e-30 8.652843774e-36 1.541929939e-35 1.099483845e-33 7.477204484e-34 6.824087991e-40 5.229272921e-38 1.06476518e-35 4.188360933e-41 8.316921218e-40 1.3015873e-45 1.49069281e-34 1.514949698e-41 7.649159411e-37 4.548341791e-37 0.1538455853 1.027941248e-39 7.34922585e-44 5.395396391e-45 2.748411485e-34 1.833561358e-51 1.267333795e-25 3.049088713e-34 4.826802719e-40
0.0427649432 0.3479825199 302.2365381 302.893193 0.6490772517 9.922927985e-14 2.51117833e-42 0.197077163 3.554691543e-30 8.423581705e-30 1.795976469e-35 4.117267925e-35 2.405586904e-33 1.816362577e-33 2.203045588e-39 1.56546985e-37 2.842778746e-35 1.257164213e-40 2.496378866e-39 4.256318014e-45 4.00273402e-34 4.585441206e-41 2.063784927e-36 1.221899839e-36 0.1538455853 3.378464255e-39 1.754341301e-43 1.488048817e-44 6.06764018e-34 5.549016779e-51 2.577649999e-25 8.191295092e-34 1.477071985e-39
0.04286533782 0.3481956383 302.4270114 303.1400627 0.6490772517 1.426093816e-13 7.476204081e-42 0.197077163 7.264113776e-30 2.169471384e-29 3.701923819e-35 1.089412853e-34 5.826126252e-33 4.417548318e-33 7.043302424e-39 4.641074273e-37 7.523190999e-35 3.736843349e-40 7.420332735e-39 1.377773451e-44 1.065017756e-33 1.373731853e-40 5.517319008e-36 3.25267908e-36 0.1538455853 1.099131677e-38 4.151663102e-43 4.160417289e-44 1.328442483e-33 1.66413698e-50 5.204061851e-25 2.180510478e-33 4.475770937e-39
0.0429643242 0.3484238106 302.6307871 303.4041942 0.6490772517 2.04049884e-13 2.205524456e-41 0.197077163 1.473426769e-29 5.538109045e-29 7.578210977e-35 2.856454483e-34 1.470634138e-32 1.075311587e-32 2.229731942e-38 1.362614464e-36 1.973410188e-34 1.100000682e-39 2.184295757e-38 4.414819359e-44 2.808027377e-33 4.073723271e-40 1.461561299e-35 8.579901966e-36 0.1538455853 3.539713967e-38 9.740844813e-43 1.176870924e-43 2.884558475e-33 4.94762895e-50 1.042947248e-24 5.751740518e-33 1.342975262e-38
0.04306192211 0.348667828 302.8485543 303.6864798 0.6490772517 2.906831488e-13 6.450031674e-41 0.197077163 2.966576773e-29 1.401251836e-28 1.540797716e-34 7.422084993e-34 3.755535693e-32 2.618475641e-32 6.989135459e-38 3.962033384e-36 5.130742714e-34 3.206757702e-39 6.367729908e-38 1.400385366e-43 7.336734955e-33 1.195860777e-39 3.836572239e-35 2.242699687e-35 0.1538455853 1.128451949e-37 2.26604606e-42 3.360351863e-43 6.212384014e-33 1.458947105e-49 2.074909952e-24 1.503446854e-32 3.990357218e-38
0.04315815101 0.3489285044 303.081021 303.9878357 0.6490772517 4.123002993e-13 1.870847587e-40 0.197077163 5.928972542e-29 3.51412735e-28 3.111655967e-34 1.911174878e-33 9.58187585e-32 6.374624293e-32 2.169067992e-37 1.140942107e-35 1.322165636e-33 9.258360887e-39 1.83845326e-37 4.397333997e-43 1.89965047e-32 3.475361956e-39 9.979734431e-35 5.809242723e-35 0.1538455853 3.561250283e-37 5.227205477e-42 9.661345968e-43 1.327113782e-32 4.269050401e-49 4.097968128e-24 3.894363441e-32 1.174109099e-37
0.0432530301 0.3492066754 303.3289137 304.3092014 0.6490772517 5.822809641e-13 5.384706891e-40 0.197077163 1.176293246e-28 8.73508351e-28 6.242115526e-34 4.877111526e-33 2.430510744e-31 1.550402951e-31 6.664914578e-37 3.254009688e-35 3.377010898e-33 2.647318549e-38 5.256839171e-37 1.366929358e-42 4.874455465e-32 9.999552555e-39 2.572500538e-34 1.4912114e-34 0.1538455853 1.112587616e-36 1.195722474e-41 2.790230851e-42 2.812272611e-32 1.240226275e-48 8.034993091e-24 9.996688765e-32 3.421110417e-37
0.04334657833 0.349503198 303.5929769 304.651539 0.6490772517 8.188255145e-13 1.538729484e-39 0.197077163 2.316751331e-28 2.152128393e-27 1.24392312e-33 1.233457982e-32 6.117686664e-31 3.764347804e-31 2.027616198e-36 9.191639845e-35 8.549105014e-33 7.497069976e-38 1.488709816e-36 4.2065359e-42 1.239572753e-31 2.848741131e-38 6.571496291e-34 3.793513911e-34 0.1538455853 3.441008534e-36 2.712580166e-41 8.076416072e-42 5.912000536e-32 3.579207802e-48 1.564101972e-23 2.543071883e-31 9.87180305e-37
0.04343881436 0.34981895 303.8739727 305.0158321 0.6490772517 1.146580262e-12 4.367890772e-39 0.197077163 4.529872938e-28 5.255636166e-27 2.462656952e-33 3.091696493e-32 1.526884554e-30 9.117091005e-31 6.107280217e-36 2.571549858e-34 2.145126474e-32 2.102805085e-37 4.175586706e-36 1.281539172e-41 3.124087354e-31 8.036149954e-38 1.663629155e-33 9.563968659e-34 0.1538455853 1.053572087e-35 6.103200447e-41 2.338318652e-41 1.233012792e-31 1.026673505e-47 3.022887891e-23 6.411432864e-31 2.821013197e-36
0.04352975659 0.3501548292 304.17268 305.403085 0.6490772517 1.598770718e-12 1.232306434e-38 0.197077163 8.793268795e-28 1.272165832e-26 4.843842074e-33 7.680532941e-32 3.777800842e-30 2.20099244e-30 1.821310504e-35 7.125794573e-34 5.33498432e-32 5.841671511e-37 1.159993671e-35 3.865222309e-41 7.803529333e-31 2.244896838e-37 4.173910945e-33 2.38967922e-33 0.1538455853 3.193571367e-35 1.362031582e-40 6.759910875e-41 2.551437629e-31 2.928715532e-47 5.800574977e-23 1.601978051e-30 7.983645112e-36
0.04361942319 0.3505117527 304.4898936 305.8143215 0.6490772517 2.219988295e-12 3.45714403e-38 0.197077163 1.694678018e-27 3.052315644e-26 9.466264686e-33 1.891119015e-31 9.26503562e-30 5.292595627e-30 5.377723446e-35 1.955763858e-33 1.315123308e-31 1.607363998e-36 3.191778349e-35 1.154140429e-40 1.931910705e-30 6.210530545e-37 1.037850917e-32 5.917753528e-33 0.1538455853 9.583617655e-35 3.015109048e-40 1.948454189e-40 5.238593587e-31 8.312849565e-47 1.10516344e-22 3.967106202e-30 2.237653234e-35
0.04370783203 0.3508906559 304.8264239 306.2505843 0.6490772517 3.069812967e-12 9.648463288e-38 0.197077163 3.24273273e-27 7.259200661e-26 1.83821663e-32 4.615195688e-31 2.252274828e-29 1.266844383e-29 1.572157805e-34 5.316825254e-33 3.213355831e-31 4.380648215e-36 8.69875034e-35 3.411853465e-40 4.740478862e-30 1.701670594e-36 2.557657568e-32 1.452447691e-32 0.1538455853 2.847273045e-34 6.621206332e-40 5.592627338e-40 1.067295896e-30 2.348857918e-46 2.090752677e-22 9.736827011e-30 6.211371414e-35
0.04379500076 0.3512924918 305.183096 306.7129331 0.6490772517 4.227500477e-12 2.679763973e-37 0.197077163 6.16079338e-27 1.711309031e-25 3.547077744e-32 1.116389304e-30 5.427059853e-29 3.01666204e-29 4.550741637e-34 1.43169014e-32 7.782457818e-31 1.182544102e-35 2.348204057e-34 9.985625776e-40 1.152941987e-29 4.618140566e-36 6.247060704e-32 3.533302558e-32 0.1538455853 8.374937006e-34 1.442519172e-39 1.596889452e-39 2.157859992e-30 6.609557314e-46 3.927475991e-22 2.368633031e-29 1.70762615e-34
0.04388094678 0.35171823 305.5607486 307.2024438 0.6490772517 5.798018145e-12 7.408710456e-37 0.197077163 1.16219219e-26 3.999035124e-25 6.801851177e-32 2.676738076e-30 1.296235747e-28 7.142539181e-29 1.304253245e-33 3.818686305e-32 1.868303733e-30 3.161977178e-35 6.278808228e-34 2.893468985e-39 2.779415738e-29 1.241463421e-35 1.512324767e-31 8.519380795e-32 0.1538455853 2.438891933e-33 3.118091117e-39 4.532136335e-39 4.329700341e-30 1.852796822e-45 7.326103311e-22 5.711168634e-29 4.649603404e-34
0.04396568724 0.3521688556 305.9602333 307.7202072 0.6490772517 7.919779876e-12 2.039172833e-36 0.197077163 2.176953852e-26 9.263520815e-25 1.29626013e-31 6.361667032e-30 3.068940287e-28 1.680752794e-28 3.701184194e-33 1.008915129e-31 4.445887403e-30 8.374712323e-35 1.662985204e-33 8.300918961e-39 6.641572904e-29 3.306023257e-35 3.62877741e-31 2.036067129e-31 0.1538455853 7.031818635e-33 6.68761608e-39 1.277621743e-38 8.622165574e-30 5.174919977e-45 1.357047014e-21 1.364925809e-28 1.253902709e-33
0.04404923903 0.3526453684 306.3824139 308.2673273 0.6490772517 1.077451184e-11 5.587666713e-36 0.197077163 4.049155303e-26 2.12714942e-24 2.455227738e-31 1.498721106e-29 7.202568663e-28 3.929255675e-28 1.039976955e-32 2.640451175e-31 1.048715024e-29 2.197141209e-34 4.36291204e-33 2.357774169e-38 1.573149924e-28 8.721935305e-35 8.630406073e-31 4.823283528e-31 0.1538455853 2.007299154e-32 1.423318165e-38 3.575441573e-38 1.704223348e-29 1.440203208e-44 2.496276351e-21 3.233402315e-28 3.34921742e-33
0.04413161886 0.3531487814 306.8281648 308.8449201 0.6490772517 1.459977736e-11 1.524097277e-35 0.197077163 7.478895574e-26 4.842035507e-24 4.622231747e-31 3.499978685e-29 1.675677914e-27 9.12277912e-28 2.893450913e-32 6.845284475e-31 2.452181434e-29 5.709918548e-34 1.133831193e-32 6.630581662e-38 3.69369697e-28 2.279734735e-34 2.034545225e-30 1.132582321e-30 0.1538455853 5.673237024e-32 3.00617242e-38 9.928576986e-38 3.343612645e-29 3.993501592e-44 4.560156925e-21 7.592533753e-28 8.86055662e-33
0.04421284314 0.3536801198 307.2983707 309.4541119 0.6490772517 1.970480013e-11 4.136983064e-35 0.197077163 1.371772426e-25 1.092629556e-23 8.649627302e-31 8.102412263e-29 3.864625737e-27 2.10296571e-27 7.971184828e-32 1.757929652e-30 5.683972131e-29 1.469915862e-33 2.918844536e-32 1.846200629e-37 8.597149074e-28 5.904041272e-34 4.754206897e-30 2.636225258e-30 0.1538455853 1.587555565e-31 6.301448453e-38 2.734719679e-37 6.511968352e-29 1.103066256e-43 8.273124445e-21 1.76725602e-27 2.321791423e-32
0.04429292809 0.35424042 307.7939252 310.0960378 0.6490772517 2.649036288e-11 1.117058397e-34 0.197077163 2.498687086e-25 2.444217376e-23 1.608992252e-30 1.859418627e-28 8.835835107e-27 4.811971481e-27 2.17444701e-31 4.472133166e-30 1.306061936e-28 3.748454523e-33 7.443389302e-32 5.089654053e-37 1.983625273e-27 1.515084038e-33 1.101216422e-29 6.082615126e-30 0.1538455853 4.398561954e-31 1.311037714e-37 7.469225513e-37 1.259050073e-28 3.034048288e-43 1.490648122e-20 4.077625067e-27 6.026097274e-32
0.04437188969 0.3548307285 308.31573 310.77184 0.6490772517 3.547371245e-11 2.999024343e-34 0.197077163 4.520020959e-25 5.420451958e-23 2.975405982e-30 4.230224009e-28 2.002721028e-26 1.09273471e-26 5.873523211e-31 1.127035766e-29 2.975065058e-28 9.469252296e-33 1.880330435e-31 1.389261011e-36 4.537186519e-27 3.852782453e-33 2.528484615e-29 1.391241339e-29 0.1538455853 1.206648284e-30 2.707524129e-37 2.022404788e-36 2.416771717e-28 8.306717542e-43 2.667531809e-20 9.32651572e-27 1.5491943e-31
0.0444497437 0.3554521011 308.8646943 311.482666 0.6490772517 4.731958179e-11 8.001205856e-34 0.197077163 8.120472094e-25 1.191699553e-22 5.470143823e-30 9.540743693e-28 4.500236368e-26 2.462278617e-26 1.571003089e-30 2.813693267e-29 6.718285213e-28 2.369676829e-32 4.705519848e-31 3.754651078e-36 1.028833707e-26 9.709350538e-33 5.755062271e-29 3.154481887e-29 0.1538455853 3.277503339e-30 5.55068079e-37 5.427538677e-36 4.605932995e-28 2.262564386e-42 4.741174464e-20 2.114681621e-26 3.944921727e-31
0.04452650565 0.3561056029 309.4417343 312.2296671 0.6490772517 6.287865427e-11 2.120029819e-33 0.197077163 1.44893131e-24 2.597409648e-22 9.99852029e-30 2.133256256e-27 1.002539416e-25 5.504692802e-26 4.160910432e-30 6.958860717e-29 1.504035771e-27 5.874606539e-32 1.166533653e-30 1.004729844e-35 2.312836589e-26 2.424993591e-32 1.298526418e-28 7.090487191e-29 0.1538455853 8.814591097e-30 1.129722475e-36 1.443473444e-35 8.715983563e-28 6.127648704e-42 8.369837603e-20 4.753275968e-26 9.950375748e-31
0.04460219087 0.3567923102 310.0477757 313.0139961 0.6490772517 8.323502616e-11 5.575322019e-33 0.197077163 2.567753865e-24 5.612589366e-22 1.817110001e-29 4.728843612e-27 2.214257017e-25 1.220831966e-25 1.091282183e-29 1.705014366e-28 3.338137125e-27 1.442749127e-31 2.864898948e-30 2.662114424e-35 5.15460651e-26 6.002907737e-32 2.904500826e-28 1.579994458e-28 0.1538455853 2.347263137e-29 2.282885573e-36 3.803886266e-35 1.637794492e-27 1.649124117e-41 1.46762711e-19 1.059186694e-25 2.486078912e-30
0.04467681444 0.3575133176 310.6837581 313.8368057 0.6490772516 1.097644987e-10 1.454355997e-32 0.197077163 4.519718684e-24 1.202380563e-21 3.283667868e-29 1.039266964e-26 4.848687019e-25 2.685766034e-25 2.834180005e-29 4.138591182e-28 7.345223308e-27 3.510195393e-31 6.970272862e-30 6.984019493e-35 1.138954599e-25 1.472883345e-31 6.440521069e-28 3.490401646e-28 0.1538455853 6.189076327e-29 4.580565332e-36 9.931426439e-35 3.056145405e-27 4.407813702e-41 2.556199733e-19 2.339873384e-25 6.152765153e-30
0.04475039128 0.3582697534 311.3506509 314.6992462 0.6490772516 1.442058365e-10 3.760832813e-32 0.197077163 7.901966065e-24 2.553778231e-21 5.900573897e-29 2.264480723e-26 1.052686102e-24 5.860574231e-25 7.288928719e-29 9.952166479e-28 1.60239375e-26 8.460698409e-31 1.680059652e-29 1.814216109e-34 2.495095188e-25 3.582238509e-31 1.41582016e-27 7.644418804e-28 0.1538455853 1.615839183e-28 9.126679134e-36 2.568753453e-34 5.663535158e-27 1.169377943e-40 4.422490762e-19 5.12461714e-25 1.508382133e-29
0.04482293605 0.3590628074 312.0494895 315.6024626 0.6490772516 1.88747458e-10 9.635277907e-32 0.197077163 1.37226491e-23 5.377663613e-21 1.054416609e-28 4.892023186e-26 2.266007041e-24 1.268377402e-24 1.856308061e-28 2.370987817e-27 3.465815866e-26 2.020326407e-30 4.011806965e-29 4.666388647e-34 5.419348392e-25 8.636598364e-31 3.085613412e-27 1.659860493e-27 0.1538455852 4.177171885e-28 1.805934346e-35 6.581552757e-34 1.042383499e-26 3.077606487e-40 7.600546908e-19 1.112726781e-24 3.66305617e-29
0.04489446323 0.3598937263 312.7814644 316.5475916 0.6490772516 2.461324014e-10 2.444471893e-31 0.197077163 2.367189678e-23 1.12274182e-20 1.873884144e-28 1.047841827e-25 4.836377453e-24 2.72254511e-24 4.681559402e-28 5.59620324e-27 7.432284286e-26 4.779507392e-30 9.490773856e-29 1.188459696e-33 1.167066591e-24 2.06421185e-30 6.66699228e-27 3.573267324e-27 0.1538455852 1.069256796e-27 3.549146028e-35 1.670335701e-33 1.905553422e-26 8.031275533e-40 1.297600834e-18 2.395424353e-24 8.811957472e-29
0.04496498712 0.3607630317 313.5481282 317.5357551 0.6490772515 3.197847776e-10 6.138193486e-31 0.1970771629 4.056332866e-23 2.32406544e-20 3.312241558e-28 2.225353809e-25 1.02349192e-23 5.795703407e-24 1.169200432e-27 1.308626584e-26 1.580258533e-25 1.120202749e-29 2.224411448e-28 2.99711043e-33 2.491965269e-24 4.891125612e-30 1.428176508e-26 7.626666973e-27 0.1538455852 2.710194157e-27 6.928134698e-35 4.198822589e-33 3.460155778e-26 2.077247456e-39 2.200737199e-18 5.112716779e-24 2.099921375e-28
0.045035 0.3616786492 314.3573995 318.5751494 0.6490772515 4.14609004e-10 1.531183844e-30 0.1970771629 6.924409545e-23 4.786671309e-20 5.840952341e-28 4.702971994e-25 2.155374709e-23 1.228005689e-23 2.903514676e-27 3.043655283e-26 3.343475426e-25 2.611345235e-29 5.185406163e-28 7.514934669e-33 5.295024935e-24 1.153549706e-29 3.044268264e-26 1.619794871e-26 0.1538455852 6.830195694e-27 1.347912701e-34 1.04970058e-32 6.26047152e-26 5.346833455e-39 3.718352047e-18 1.085867843e-23 4.976893058e-28
0.045105 0.3626466565 315.2147893 319.676133 0.6490772514 5.372896146e-10 3.821881161e-30 0.1970771629 1.180982698e-22 9.844481628e-20 1.030872089e-27 9.926948738e-25 4.533460585e-23 2.599230097e-23 7.199569202e-27 7.069054846e-26 7.065348856e-25 6.078802276e-29 1.207081253e-27 1.881366614e-32 1.123783172e-23 2.720671192e-29 6.481046642e-26 3.435960365e-26 0.1538455851 1.718732815e-26 2.623961913e-34 2.620693514e-32 1.132634942e-25 1.379543663e-38 6.27666533e-18 2.303377382e-23 1.177853719e-27
